"X","Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM","Mean_CORR","High_Corr_Count"
45,"592_fri_c4_1000_25",1000,26,"S1",9,0.987470429648723,0.0230432021695123,0.0286890050479488,1369.66098440516,0.974916214318267,18,2042.41199999998,"troot(sigmoid(x1*(x2*x2)))","x3*x3","(x1*(x1*(x2*sigmoid(x2))))*(x2*sigmoid(x2))",1,1,1,0.0481237920902837,2
46,"593_fri_c1_1000_10",1000,11,"S1",9,0.94520587266494,0.0508571955598765,0.0656264474605346,702.369984440893,0.89253356773724,17,1973.764,"troot(sigmoid(x2))","x3*(x2*x2)","x5",1,1,1,0.054043094964599,1
47,"594_fri_c2_100_5",100,6,"S1",9,0.728649464311823,0.142969068494453,0.187436239340483,10.9412152252578,0.451050979343149,8,478.440000000002,"x2*x2","x4","x2",0.961440871670516,0.774236225351707,0.630489546495456,0.312844707699979,1
48,"595_fri_c0_1000_10",1000,11,"S1",9,0.932895959513198,0.0568848389751199,0.068537699464028,924.11403612673,0.867926688038118,6,1203.65299999999,"x1*x2","sigmoid(x1*x2)","x5",1,0.954982509993825,0.795545243858457,0.020451902677856,0
49,"596_fri_c2_250_5",250,6,"S1",9,0.798544437491313,0.116856016372655,0.145130835350174,66.3544812918947,0.623846228777468,8,1062.96400000001,"cos_deg(x2)","x5","x2*x2",1,0.998052243791652,0.986305331541923,0.310290168005418,1
50,"597_fri_c2_500_5",500,6,"S1",9,0.794549022833549,0.0952435134208201,0.127990784349211,192.365785826474,0.624402924035016,6,1178.06700000001,"x4","sin_deg(x2)","x5",0.999999999999992,0.99999532560669,0.999974024367809,0.294667706012778,1
51,"598_fri_c0_1000_25",1000,26,"S1",9,0.982201251440748,0.0303097758002548,0.0386067003176744,1189.67257250887,0.964425673947609,14,1307.842,"x5","sin_deg(cos_deg(troot(p0(sin_deg(sigmoid(x1*(x2*sigmoid(x1))))))))","p0(sigmoid(sigmoid(p0(sin_deg(sigmoid(x1*(x2*sigmoid(x1))))))))",1,1,1,0.0260605029910167,0
52,"599_fri_c2_1000_5",1000,6,"S1",9,0.667431075062447,0.132757013207088,0.159296576327874,289.576516504738,0.432537529485064,9,1781.03099999999,"x3*x4","troot(x2)","sigmoid(x2)",1,1,1,0.276608493752262,1
53,"601_fri_c1_250_5",250,6,"S1",9,0.812301388200177,0.0870843138404173,0.119732598529371,123.717750156406,0.645096111295626,9,676.707000000024,"sin_deg(x2)","sigmoid(x2)","x5",1,1,0.999999978439329,0.14911272804801,1
54,"602_fri_c3_250_10",250,11,"S1",9,0.778359860239078,0.0846879439380442,0.103692657431874,140.482317887343,0.583601496052605,10,763.144,"sigmoid(x2)","sin_deg(x2)","x4",1,1,0.999651704467904,0.164897979095035,2
55,"603_fri_c0_250_50",250,51,"S1",9,0.977128882882998,0.0322294306253653,0.0401947175105403,287.346252972855,0.954587908444356,10,681.787000000011,"sigmoid(sin_deg(x5))","cos_deg(sin_deg(x3))","sin_deg(troot(cos_deg(sigmoid(x1*x2))))",1,1,1,0.0492289039509375,0
56,"604_fri_c4_500_10",500,11,"S1",9,0.83599408637503,0.0826069338112448,0.103785827750611,345.096848223833,0.695393952577701,6,970.633000000002,"x2","sin_deg(x2)","x3",1,0.999999999999844,0.999999999981926,0.18311580938671,2
57,"605_fri_c2_250_25",250,26,"S1",9,0.864324990334823,0.0683267040223555,0.0961972429215015,97.453306622953,0.745229029036887,14,813.506999999983,"sin_deg(x2)","sigmoid(x2)","x4",0.999999999999994,0.999999999999505,0.999999993555694,0.0611440213881474,1
58,"606_fri_c2_1000_10",1000,11,"S1",9,0.0225489799734024,0.211520698965673,2.62242905369808,923.220531687119,-160.679681624589,12,1781.29300000001,"sigmoid(((x2*x2)*x2)*cos_deg(x1))","cos_deg(p0(x3))*cos_deg(x1)","x4*cos_deg(x1)",1,1,1,0.0747005654730325,1
59,"607_fri_c4_1000_50",1000,51,"S1",9,0.833227726075861,0.0558615943150633,0.0720254731985708,829.966126091644,0.690140091918834,14,2432.46299999999,"sigmoid(x2)","sin_deg(x2)","x4",0.999999999999977,0.999999999999113,0.999999247504656,0.0299746590452734,2
60,"608_fri_c3_1000_10",1000,11,"S1",9,0.878300897095446,0.0555914031469487,0.0762885740580652,789.804319996291,0.767979484985536,7,1331.647,"p0(cos_deg(x2*x2))","cos_deg(x2*x2)","sin_deg(x2)*x2",1,1,1,0.135391640984522,2
61,"609_fri_c0_1000_5",1000,6,"S1",9,0.89556854677935,0.0659736741149465,0.0835242263603374,726.409319842473,0.801121163680094,9,1543.05900000001,"x4","x5","x2*x2",1,1,1,0.0242958741999402,0
62,"611_fri_c3_100_5",100,6,"S1",9,0.673881212663927,0.108550879082738,0.138750370431662,24.3341138367111,0.340284086047335,6,466.062999999995,"x3","x5*x5","x4",0.86125323529369,0.685451315642753,0.640475251246431,0.545198106748698,2
63,"612_fri_c1_1000_5",1000,6,"S1",9,0.742683389243538,0.100711524929279,0.121707209942835,414.367757907694,0.545964248816658,9,3059.027,"x2","x4","x5",1,1,1,0.160539507058489,1
64,"613_fri_c3_250_5",250,6,"S1",9,0.834599098420585,0.0799593440328382,0.103901185589293,130.215424271049,0.667613871716504,9,765.864999999991,"sigmoid(x2)","troot(sigmoid(x2))","x4",1,0.999999999999511,0.99999999555989,0.539339557401223,2
65,"615_fri_c4_250_10",250,11,"S1",9,0.614398291845196,0.125816090956868,0.150649965646682,108.750229942599,0.322438881304758,12,590.217999999993,"sin_deg(x5)","x5","x4",0.871668676168036,0.797985134134666,0.666558140083235,0.175961909773079,2
66,"616_fri_c4_500_50",500,51,"S1",9,0.810094860875284,0.079410166822492,0.10159131125186,337.27848767092,0.64489854548736,11,1355.701,"sin_deg(x2)","x4","cos_deg(sigmoid(x2))",1,1,0.999999917709853,0.0418240973090118,2
67,"617_fri_c3_500_5",500,6,"S1",9,0.741296329454988,0.106620151178659,0.127830166252476,239.249619326989,0.496781046647383,9,1026.614,"sin_deg(x5)","x2","troot(x2)",0.999999995729203,0.99999998999807,0.99999996295034,0.554686397454268,2
68,"618_fri_c3_1000_50",1000,51,"S1",9,0.890203433813542,0.0591669383108099,0.0777334473372212,749.258447665805,0.791031327926348,13,2025.769,"sigmoid(x2)","cos_deg(x2)","sigmoid(x2)*x2",1,1,1,0.0286173365822498,2
69,"620_fri_c1_1000_25",1000,26,"S1",9,0.989610222225814,0.0219554249708846,0.0269069376906926,1461.63225295255,0.97905022305668,13,2272.35500000001,"sin_deg(sigmoid(x5))","sin_deg(x2*x1)","cos_deg(x2*x1)",1,1,1,0.0304821346207317,1
70,"621_fri_c0_100_10",100,11,"S1",9,0.909853387201865,0.0846538439324749,0.105514622764178,48.9698254557696,0.804029008199798,10,477.152999999991,"x5","x1","sin_deg(x2)",0.99999956378053,0.837593305737983,0.787890507756428,0.0793482276769348,0
71,"622_fri_c2_1000_50",1000,51,"S1",9,0.84098269049579,0.0822752795294831,0.114412234795232,590.342396112177,0.703968163365432,13,2316.92799999999,"x5","x2","sin_deg(sigmoid(sigmoid(x2)))",1,1,1,0.0277565600218395,1
72,"623_fri_c4_1000_10",1000,11,"S1",9,0.862809321652231,0.0581371535317091,0.0767469037421433,784.705703296319,0.738039750098151,11,1787.97899999999,"p0(sigmoid(x2))","x4","x2*x2",1,1,1,0.168064207056904,2
73,"624_fri_c0_100_5",100,6,"S1",9,0.862868032810673,0.080444155833118,0.0976103902390538,56.5700362298687,0.726642752284125,8,545.760000000009,"x2","x4","sin_deg(x1)",0.999999999996074,0.999999996476269,0.995733836530872,0.0427249217697754,0
74,"626_fri_c2_500_50",500,51,"S1",9,0.988266728277534,0.0266864278585558,0.0329687141449032,614.708568974929,0.975422485570343,13,1334.69,"sin_deg(cos_deg(x3))","sigmoid(cos_deg(x2*x1))","x3",1,1,1,0.038817319869931,1
75,"627_fri_c2_500_10",500,11,"S1",9,0.838225232580997,0.0779303605651925,0.10409254768843,259.748185629649,0.700220050997941,16,1394.61600000001,"x4*x3","x3","x5",1,1,0.999999986651283,0.0816411288666567,1
76,"628_fri_c3_1000_5",1000,6,"S1",9,0.757061790477736,0.0856345862215395,0.107421453325247,560.408617072824,0.568025616353933,9,574.14499999999,"cos_deg(x2)","x4","troot(x2)*x2",1,1,1,0.540232489701932,2
77,"631_fri_c1_500_5",500,6,"S1",9,0.808223707825927,0.091948724456344,0.123358003454762,262.932550997271,0.653218373692398,8,924.850999999995,"x4","x5","sigmoid(x2)",1,0.999999996821123,0.999999981990817,0.148650701183621,1
78,"633_fri_c0_500_25",500,26,"S1",9,0.981334786912412,0.0311139629235528,0.0385860927935334,585.002945162289,0.961933347802429,6,828.444000000018,"x5","troot(sigmoid(x2*x1))","x2*x1",1,1,1,0.0380119449309093,0
79,"634_fri_c2_100_10",100,11,"S1",9,0.740001654978161,0.129195336265709,0.163076213104663,28.2953491214884,0.537086684103847,13,485.330000000016,"sin_deg(x2)","x4","x3",0.999999999754082,0.999997412387036,0.999364674399483,0.137672033773961,1
80,"635_fri_c0_250_10",250,11,"S1",9,0.973940893539039,0.0429173571896121,0.051052018452534,285.008635405251,0.948428398744909,9,607.486000000004,"x5","cos_deg(x3)","sigmoid(x2*x1)",1,0.999999999584822,0.999999999584821,0.0557688273289419,0
81,"637_fri_c1_500_50",500,51,"S1",9,0.988968240282498,0.021287846939883,0.0267457572408205,645.301230566373,0.978015996172955,11,1323.17999999999,"p0(sigmoid(x1*x2))","sigmoid(sigmoid(x3))","x4",1,1,1,0.0362446318855656,1
82,"641_fri_c1_500_10",500,11,"S1",9,0.925485123174188,0.0672797780884492,0.0831309172167645,265.766385146954,0.852295341560244,13,1166.71400000001,"cos_deg(x3)","cos_deg(x2)","x4",1,1,1,0.0640710249342872,1
83,"643_fri_c2_500_25",500,26,"S1",9,0.983975224559516,0.0292979088125881,0.0376320156208296,537.382785654808,0.9677432908998,15,1332.45999999999,"cos_deg(x2)","sigmoid((x2*x1)*(x2*x2))*sigmoid(sigmoid(x2))","x1",1,1,1,0.0409195728764403,1
84,"644_fri_c4_250_25",250,26,"S1",9,0.693575361249223,0.0803266502666927,0.119505364924007,154.95185236799,0.252453788307596,7,833.570000000007,"sigmoid(x2)","sin_deg(x2)","x4",1,1,0.999815526288829,0.0706351290205303,2
85,"645_fri_c3_500_50",500,51,"S1",9,0.872841071278398,0.0617195376151203,0.0834772998849474,388.64059467261,0.753191848694072,12,1411.28099999999,"sin_deg(x2)","x4","cos_deg(sigmoid(x2))",1,1,0.999999999999999,0.0400944727098031,2
86,"646_fri_c3_500_10",500,11,"S1",9,0.831898219139561,0.0677394313258023,0.0879284294901309,330.858031457686,0.690460771181939,10,1021.17299999998,"sin_deg(x2)","sigmoid(sin_deg(x2))","x5",1,1,0.999999999927325,0.143726821095189,2
87,"647_fri_c1_250_10",250,11,"S1",9,0.969710030453238,0.0487290824135376,0.0589900079583797,177.863356352199,0.934431010593959,17,738.120999999985,"cos_deg(x1*(x2*x2))","x1*x2","sin_deg(sin_deg((x1*x2)*x2))",1,1,1,0.105092023137299,1
88,"648_fri_c1_250_50",250,51,"S1",9,0.973537424784539,0.0396328078336593,0.0464207686830959,225.447183214127,0.946912817817979,11,793.529999999999,"x4","sigmoid(x1*x2)","cos_deg(x1*x2)",1,1,0.999999999998864,0.0524052676038903,1
89,"649_fri_c0_500_5",500,6,"S1",9,0.914797913134782,0.0620247970791413,0.0768974073505971,410.943069739914,0.825213244163237,8,1149.79000000001,"x1*x1","x5","x2",1,1,1,0.033420874972634,0
90,"650_fri_c0_500_50",500,51,"S1",9,0.934107259436925,0.0544725701259129,0.06594377785889,440.916690720084,0.869794160027281,9,1011.45499999999,"x1*x2","cos_deg(x1*x2)","x5",1,1,0.922422249456999,0.0372228812317422,0
91,"651_fri_c0_100_25",100,26,"S1",9,0.988460155482405,0.0308411955444669,0.0388737969588985,100.152083482239,0.975574605503613,9,557.156999999977,"x1*x2","sigmoid(x3)","cos_deg(x1*x2)",1,1,1,0.0796563707277795,0
92,"653_fri_c0_250_25",250,26,"S1",9,0.943836418585222,0.0457858580690293,0.0571733687575309,196.248966200889,0.890510643411482,6,620.817999999999,"x2*x1","sigmoid(x2*x1)","x4",1,1,0.833355675600249,0.0557357575290344,0
93,"654_fri_c0_500_10",500,11,"S1",9,0.91741211012243,0.0641293790129039,0.0760271072652021,410.987469809462,0.838632908474066,8,855.853999999992,"cos_deg(x1*x2)","cos_deg(x1)*(x1*sigmoid(x2))","x4",1,1,0.923076923088083,0.0371529389327794,0
94,"656_fri_c1_100_5",100,6,"S1",9,0.585675338367391,0.118986759485903,0.165337926690565,28.4181944436529,0.260045857812458,9,500.101999999984,"x5","x4","x1",0.999484628621071,0.907472258320576,0.866277312459573,0.152743589367343,1
95,"657_fri_c2_250_10",250,11,"S1",9,0.843649541748873,0.0899125374314598,0.125109597971555,86.7698759508315,0.706847707259686,10,791.856,"x2*x2","x2*(x2*x2)","x4*x5",1,1,0.999999999999226,0.108590938453923,1
96,"658_fri_c3_250_25",250,26,"S1",9,0.735893858682855,0.0757347196999942,0.104342923184104,158.881514017391,0.529079965943333,10,683.039000000019,"x4","sigmoid(x2)","cos_deg(x5)",0.999999986329479,0.999999985748666,0.999999984128116,0.0698440848342794,2
97,"659_sleuth_ex1714",47,8,"S1",9,0.888236556416923,0.0948289197927018,0.158901631818447,50.5183249686291,0.543570356785604,7,396.366999999998,"x6","x2","x5",0.998411489513261,0.962179882665447,0.921437729925118,0.450515133423406,0
98,"663_rabe_266",120,3,"S1",9,0.995699505072456,0.0158636128723959,0.0226588195561034,181.04244526296,0.99092494423219,5,336.29800000001,"x1","x2","p0(x2)*x1",1,1,0.999999999985974,0,0
99,"665_sleuth_case2002",147,7,"S1",9,0.419866574652365,0.129282344024456,0.18185465298885,36.5426415548178,0.14333235596715,8,389.85500000001,"troot(x6)","x5","x6",0.758201987340324,0.318018334272254,0.291371454057069,0.176673527028864,0
100,"666_rmftsa_ladata",508,11,"S1",9,0.821953730680977,0.0538720817597499,0.0694924422018128,512.874314130841,0.674867684320708,7,616.393000000011,"x1*x1","x9","x2",0.999579245019634,0.981425175438073,0.974048247912885,0.425887775249786,6
101,"678_visualizing_environmental",111,4,"S1",9,0.493540757825969,0.108458995119204,0.139439919772184,30.6250436265161,0.13326750264974,3,331.960999999981,"x1","x2","x3",0.999946104624133,0.220559469482855,0.180289590316706,0.446990248788918,0
102,"687_sleuth_ex1605",62,6,"S1",9,0.662169731599064,0.147611637906193,0.173593525607453,20.4933138948815,0.376358430165717,5,368.710000000021,"x5","x5","x2",0.672840363775365,0.654163736518941,0.52520896559831,0.250949751082405,0
103,"690_visualizing_galaxy",323,5,"S1",9,0.974458921962796,0.0465023310109978,0.0618510092164638,319.354233804331,0.948466666974978,7,537.450000000012,"x4","sigmoid(x2)","x2*x2",1,1,1,0.255754858205335,1
104,"695_chatfield_4",235,13,"S1",9,0.938306877617824,0.0481229458595352,0.0641828044532793,221.06399157659,0.874868964960151,9,506.75,"x7","x11","x12",0.866407423310425,0.657255562030846,0.61233825271785,0.748700997402412,51
105,"706_sleuth_case1202",93,7,"S1",9,0.884896575175736,0.0880105310987273,0.122617540186936,36.2743995048416,0.767119811027928,6,415.947000000015,"x5","x3*x5","x3*x5",0.999940643217413,0.426594103648226,0.313331943278587,0.296128288066476,0
106,"712_chscase_geyser1",222,3,"S1",9,0.883487126439938,0.0913340811657586,0.112349011035088,115.189625137733,0.776861035306681,2,386.518000000011,"x2","x1",NA,1,0.385780730872736,NA,0.0835543380949102,0
108,"auto_insurance_price",193,24,"S1",9,0.925344104147352,0.0595973914407615,0.0853881093351742,186.485185815565,0.818313605332062,6,569.59599999999,"x10*x12","x15","x16",1,0.999999999999999,0.999145523089014,0.285088648343759,13
109,"first_principles_ideal_gas",30,4,"S1",9,0.935262785586487,0.0289876463599725,0.0338234445241738,27.219371737875,0.842740402333056,6,490.298999999999,"x1","sigmoid(x3)","x3",0.999999584155593,0.927911060124906,0.664127969956411,0.0881101198278046,0
110,"first_principles_newton",30,4,"S1",9,0.742911297707232,0.255450840009445,0.587580758098692,14.6022066147342,-2.98398102258331,6,362.962999999989,"p0(x3)","troot(troot(x1))","p0(x2)",0.999999995176518,0.999997554937605,0.999923050037165,0.325908266648953,0
111,"first_principles_planck",100,3,"S1",9,0.972895690033832,0.0298344929854458,0.069998720287592,92.0999852679121,0.716559763523271,5,318.664000000019,"x1","(x1*x1)*x2","sin_deg((x1*x1)*x2)",1,0.999999999989584,0.999999999218876,0.00818782759614746,0
112,"first_principles_rydberg",50,3,"S1",9,0.998289660050087,0.0165038102998149,0.0182154376887486,88.6122176652706,0.996022951981035,5,317.190999999992,"x2*x1","x1","x1*x1",0.99999999997358,0.999999998287851,0.999999983762095,0.569022775410477,0
113,"nikuradse_1",362,3,"S1",9,0.982613721123275,0.0436884013536082,0.057236506851504,313.164779947401,0.965073298799841,5,504.962999999989,"troot(x1)","p0(x1)","x1",0.999999982888922,0.876773644561077,0.666660735177348,0.152571125019066,0
115,"strogatz_bacres1",400,3,"S1",9,-0.790544242558655,0.46861458811098,0.504126886031102,796.256928265873,-2.74643508723732,5,387.801999999996,"troot(x2)","x2*x2","x2",1,1,0.999999984528061,0.0245198014527286,0
116,"strogatz_bacres2",400,3,"S1",9,0.688700940144049,0.317059066123205,0.366302822570355,646.641413389046,-0.534275788780348,5,384.921999999991,"troot(x2)","x2*x2","x2",1,1,0.999999984528061,0.0245198014527286,0
117,"strogatz_barmag1",400,3,"S1",9,-0.374175152575876,0.364448140705441,0.396078972530354,412.412981252381,-3.43647009739559,5,417.838000000018,"p0(x1)","x2","x1",0.816040950364357,0.686823495932139,0.677379299624765,0.00683849284926243,0
118,"strogatz_barmag2",400,3,"S1",9,-0.520351555491417,0.349175825585683,0.373851441982045,462.103983726427,-5.05629766531721,5,666.359999999986,"p0(1+x2)","x2*x1","x2*x2",0.999999999999921,0.999999999999626,0.999999999991638,0.00683849284926243,0
119,"strogatz_glider1",400,3,"S1",9,-0.999996903520285,0.280804900675006,0.32779942307632,37.0734977982426,-0.933535479553379,2,471.375,"x1","x1",NA,0.660847284116091,0.660782272590932,NA,0.563772484434818,0
120,"strogatz_glider2",400,3,"S1",9,0.951583461787854,0.078570738734368,0.0898941016806273,366.008725243997,0.793233314967003,5,577.945000000007,"troot(x1)","x1","x1",1,0.499821157490222,0.499821157490222,0.563772484434818,0
121,"strogatz_lv1",400,3,"S1",9,-0.744248596988205,0.381097398325997,0.389091909331473,1382.78446859271,-13.5844471062954,5,384.25,"x1","cos_deg(x2)","cos_deg(x1)",1,1,1,0.904019972050547,1
122,"strogatz_lv2",400,3,"S1",9,0.789211367969607,0.374427803120676,0.382278303044167,1152.28838540042,-8.29907525954708,5,385.241999999998,"x1","x1*x1","sin_deg(x2)",1,1,0.999996058451098,0.904019972050547,1
123,"strogatz_predprey1",400,3,"S1",9,-0.906744625245462,0.595290392679539,0.615047941880874,794.725729933044,-31.0440873922076,5,388.57600000003,"x2","sin_deg(x2)","sin_deg(x1)",1,1,1,0.41360727465672,0
124,"strogatz_predprey2",400,3,"S1",9,0.961808429688468,0.552840360692768,0.560941711857631,351.650103541116,-3.45308142590374,5,376.772999999986,"x2","troot(x1)","sigmoid(x2)",0.999999999998354,0.999999996474884,0.999556325405549,0.41360727465672,0
125,"strogatz_shearflow1",400,3,"S1",9,-0.0680583755414358,0.100768427823898,0.145795262063506,443.270144551203,-1.65206274172684,5,381.235999999975,"x2","sigmoid(x2)","troot(x2)",0.999999999989969,0.999999999801497,0.999987432409683,0.672621916216022,0
126,"strogatz_shearflow2",400,3,"S1",9,-0.248521585276635,0.152703554297195,0.214069730947301,187.314629499109,-0.980064889388169,3,971.790000000037,"x1","x2*x1","x2",0.999999999991827,0.999643582597625,0.996729962830886,0.672621916216022,0
127,"strogatz_vdp1",400,3,"S1",9,-0.50780260441313,0.22288211365487,0.2882277772135,374.585096238707,-4.92866601777845,5,874.200000000012,"x2","x1*x2","troot(x1)",1,1,0.994382299744718,0.51130748299378,0
128,"strogatz_vdp2",400,3,"S1",9,-1,0.556225595648075,0.613887950136346,10296.3624955111,-3.06257588158836,4,355.429999999993,"x1","sin_deg(x1)","sigmoid(x1)",1,1,0.56026138757055,0.51130748299378,0
129,"solar_flare",1066,10,"S1",9,0.356767910808036,0.0573460276663335,0.103169747504427,739.814168418832,0.126812557095195,3,783.094,"x3","x2","x4",0.999909330769224,0.997285126667775,0.977468857915469,0.209493041264626,0
130,"auto_insurance_losses",159,24,"S1",9,-0.757801952045622,0.220238578384658,0.255762109982849,55.7270668986741,-0.715591054114747,15,417.907,"x1","x6","x15",0.966641441035574,0.957644479423646,0.929185273150951,0.323849053040194,15
1,"_deprecated_195_auto_price",159,16,"S1",10,0.867591925621248,0.0446098125491238,0.064158545995436,130.251055306256,0.74694311931619,5,425.896999999999,"x7*x5","x12","x5",0.999999955000134,0.728325822655153,0.655230649588883,0.380661948618152,11
2,"_deprecated_207_autoPrice",159,16,"S1",10,0.867591925621248,0.0446098125491238,0.064158545995436,130.251055306256,0.74694311931619,5,412.188,"x7*x5","x12","x5",0.999999955000134,0.728325822655153,0.655230649588883,0.380661948618151,11
3,"1027_ESL",488,5,"S1",10,0.922450011418044,0.0506768970046756,0.0670161896877234,466.136361463705,0.849598156113756,7,667.236999999999,"x4","x1","p0(x1)",1,0.999999999999728,0.969480083597571,0.585962704350161,0
4,"1028_SWD",1000,11,"S1",10,0.613921366351933,0.17503089533203,0.211654533731614,84.0112224959948,0.362962042986018,10,1032.018,"x3","x10","x5",0.999999999999995,0.999999999880082,0.999999914649659,0.126556494295518,0
5,"1029_LEV",1000,5,"S1",10,0.756690449897952,0.124268944895808,0.152681316148774,300.147445216655,0.571036649843184,4,1047.918,"x1","x2","x3",1,1,1,0.0511735377999165,0
6,"1030_ERA",1000,5,"S1",10,0.5620690495888,0.161014263965407,0.200288880098719,150.398857872258,0.314262641176084,5,1211.489,"x2","x1","x4",1,0.999999999999965,0.994305279635614,0.0707040092319293,0
7,"1089_USCrime",47,14,"S1",10,0.853401043061755,0.1096501768505,0.132502528735435,31.282493202675,0.66501530402467,8,410.893,"x13","x4","x6",0.999999998808411,0.987848143674647,0.853525865625314,0.328885802455492,1
8,"1096_FacultySalaries",50,5,"S1",10,0.864579534202908,0.0567154385083791,0.0743094790231909,37.2426914809997,0.728383206193884,6,346.32,"x2","x3","x3",0.967066860282434,0.52294312787159,0.474046941913842,0.543057953672732,3
9,"192_vineyard",52,3,"S1",10,0.91852820859704,0.0735628178566322,0.0847958830119119,25.2045359938279,0.775296703325617,4,364.915000000001,"x2","x2*x1","x1",0.937074926083788,0.920825373622731,0.665439506848475,0.722479253020938,0
10,"197_cpu_act",8192,22,"S1",10,0.988876003321857,0.0188418035311914,0.0256915935804535,13781.9182725001,0.977866609652719,24,22315.758,"x1","troot(x9)","x3",1,1,1,0.239802137947572,8
11,"210_cloud",108,6,"S1",10,0.961953298314842,0.0384412994653776,0.048030431319172,97.644501274063,0.923425604447445,4,449.826999999997,"x4","x3","x5",1,0.999999999997951,0.816257264921451,0.295149673934701,1
12,"225_puma8NH",8192,9,"S1",10,0.831967418426381,0.0996877838724416,0.127854163537731,3523.04960999449,0.691047229430398,10,9252.493,"(x3*x2)*x3","x2*(x3*x2)","cos_deg(sigmoid(x2))",1,1,1,0.00673705326593091,0
13,"227_cpu_small",8192,13,"S1",10,0.967251013340638,0.0330238104755525,0.0438405187047138,10369.9019746015,0.935550845428889,20,13395.546,"x1","p0(x7*x9)","x5*x12",1,1,1,0.230519031072177,1
14,"228_elusage",55,3,"S1",10,0.907050665711144,0.102063494406473,0.130952262460447,26.4024373259357,0.776020447968425,4,338.252999999997,"x1","troot(x1)","x1*x1",0.545758773128878,0.53858994442718,0.218129793989362,0.247939285177505,0
15,"229_pwLinear",200,11,"S1",10,0.954659649693249,0.0530509101169385,0.0634270083137406,163.479571109599,0.908321806303176,13,751.017999999996,"x3","x1","x2*x1",1,0.999999999999567,0.999999999971797,0.0590043406393893,0
16,"230_machine_cpu",209,7,"S1",10,0.974495329913951,0.0184588185032701,0.031866622794839,274.273330258601,0.949091537910823,4,493.402000000002,"x4","x6*x2","cos_deg(x3)",1,0.994070823201583,0.935428981345287,0.460526636911951,0
17,"294_satellite_image",6435,37,"S1",10,0.900032803189575,0.118094224125492,0.161766792560522,1811.62437964208,0.81004643051344,23,12846.998,"x26","x9","x8*x33",1,1,1,0.495801038234992,174
18,"4544_GeographicalOriginalofMusic",1059,118,"S1",10,0.911253275537407,0.0489949251736411,0.0663545813974059,1083.97850012918,0.826637589936593,18,2890.71799999999,"x102","x99","x45",1,0.999999999982592,0.999999999951977,0.263397249089202,988
19,"485_analcatdata_vehicle",48,5,"S1",10,0.767658800407847,0.120063847193645,0.150522150855824,9.33067781264962,0.465795392664952,6,376.655999999988,"x3","x3","x1",0.730200439698791,0.631473608194443,0.577665576535061,0,0
20,"503_wind",6574,15,"S1",10,0.885330159632723,0.056462116113308,0.0753083805742327,5746.39191234043,0.783106954240602,14,7338.98699999999,"x10","x9","sigmoid(p0(x1))",1,1,1,0.487403396146681,28
21,"505_tecator",240,125,"S1",10,0.999212438033046,0.00813350250361668,0.0112127087755998,547.595638338177,0.997988071417085,18,1172.605,"x65","x60","x124",1,1,1,0.78566953131616,5883
22,"519_vinnie",380,3,"S1",10,0.89276345920481,0.0746037975946523,0.0926400442878664,232.017717314151,0.796254298797976,1,440.027000000002,"x2",NA,NA,1,NA,NA,0.127748304527852,0
23,"522_pm10",500,8,"S1",10,0.367460708288332,0.122744527991258,0.163187654463856,117.756560572889,0.0997133581171757,5,603.482000000004,"x1*x3","x3","x3",0.99999999856412,0.573258617649761,0.50662155242966,0.159611851945435,0
24,"523_analcatdata_neavote",100,3,"S1",10,0.954053197513348,0.091658224831768,0.148199404750301,66.7943742832325,0.898864826892179,2,346.247000000003,"x1","x1",NA,0.663755458515287,0.659502806372404,NA,0.174165595143352,0
25,"527_analcatdata_election2000",67,15,"S1",10,1,4.14292783086226e-17,6.897635336515e-17,1824.6092331526,1,14,449.389999999999,"troot(x5)","x6","x4",1,1,1,0.563604691194534,31
26,"529_pollen",3848,5,"S1",10,0.88852181071793,0.0498984799883428,0.0637288915724722,3917.70504896519,0.789429192817326,7,4565.38499999999,"x2","x3","x1",1,1,0.666666666666947,0.279639616167561,1
27,"542_pollution",60,16,"S1",10,0.586265335780527,0.156405266465522,0.184899771517826,42.0551508942765,0.312806841594178,11,422.656000000003,"x9","x11","x1",0.999999966973461,0.999851271928596,0.989117210786102,0.259989261744639,1
28,"547_no2",500,8,"S1",10,0.688165321646942,0.0842066917783948,0.103141213999116,302.05786222977,0.389321104111444,12,889.917000000001,"x2","x1*x4","x1",0.999990545110144,0.998751759168056,0.822258174370866,0.156166637111891,0
29,"556_analcatdata_apnea2",475,4,"S1",10,0.352336714281603,0.0614657577832063,0.121247047515096,216.233813310895,0.108570950163803,5,629.611000000004,"sin_deg(x1)","x1","sigmoid(x1)",0.995132791533641,0.994938348534979,0.993094440365504,0,0
30,"557_analcatdata_apnea1",475,4,"S1",10,0.309752723375806,0.065974944593465,0.125685035018328,204.871632123726,0.0724735218743781,5,549.686000000002,"sigmoid(x1)","x1","x1",0.992945445595859,0.66425075335792,0.664248456831573,0,0
31,"560_bodyfat",252,15,"S1",10,0.999275087035997,0.00372477222857295,0.00716127772800435,476.749706915115,0.998521150197463,7,630.712999999989,"sigmoid(x1*(x6*x1))","x1*(x6*x1)","x6",1,1,0.975635272876414,0.52407767859823,12
