"Experiment","Run","Number","Feature","Margs","Data"
"S3",1,"Feature4","x2",0.666660940092441,"557_analcatdata_apnea1"
"S3",1,"Feature5","sigmoid(sin_deg(x2))",0.00562433298890812,"557_analcatdata_apnea1"
"S3",1,"Feature6","sigmoid(x2)",0.0055968366649379,"557_analcatdata_apnea1"
"S3",1,"Feature1","x1",1,"560_bodyfat"
"S3",1,"Feature2","sin_deg(x1*x7)",1,"560_bodyfat"
"S3",1,"Feature3","x1*x7",0.999999997977042,"560_bodyfat"
"S3",1,"Feature4","sigmoid(x1*x7)",0.999997840615512,"560_bodyfat"
"S3",1,"Feature5","troot(sin_deg(x1*x7)*x1)",0.970245009675722,"560_bodyfat"
"S3",1,"Feature6","x11",0.0700749290394848,"560_bodyfat"
"S3",1,"Feature7","cos_deg(sin_deg(x1*x7))",0.0297528289166454,"560_bodyfat"
"S3",1,"Feature1","x4*x4",1,"561_cpu"
"S3",1,"Feature2","x3",1,"561_cpu"
"S3",1,"Feature3","(x4*x4)*x5",1,"561_cpu"
"S3",1,"Feature4","x5",1,"561_cpu"
"S3",1,"Feature5","x6*x5",1,"561_cpu"
"S3",1,"Feature6","x1",0.999964685557667,"561_cpu"
"S3",1,"Feature7","x7",0.999576552425598,"561_cpu"
"S3",1,"Feature8","x3*x2",0.998930876794154,"561_cpu"
"S3",1,"Feature9","x2",0.998921945903598,"561_cpu"
"S3",1,"Feature1","(sin_deg(x10)*x6)*x3",1,"562_cpu_small"
"S3",1,"Feature2","p0(x12)",1,"562_cpu_small"
"S3",1,"Feature3","x6",1,"562_cpu_small"
"S3",1,"Feature4","(sin_deg(x10)*p0(x12))*cos_deg(x10)",1,"562_cpu_small"
"S3",1,"Feature5","sin_deg(x10)",1,"562_cpu_small"
"S3",1,"Feature6","x9",1,"562_cpu_small"
"S3",1,"Feature7","cos_deg(x9)",1,"562_cpu_small"
"S3",1,"Feature8","x12*p0(x8)",1,"562_cpu_small"
"S3",1,"Feature9","sin_deg(x10)*p0(x12)",1,"562_cpu_small"
"S3",1,"Feature10","(x12*p0(x8))*x7",1,"562_cpu_small"
"S3",1,"Feature11","sin_deg(x10)*p0(x8)",1,"562_cpu_small"
"S3",1,"Feature12","x11",1,"562_cpu_small"
"S3",1,"Feature13","p0(x8)",1,"562_cpu_small"
"S3",1,"Feature14","p0(x8)*x6",0.99999999998374,"562_cpu_small"
"S3",1,"Feature15","x10",0.9166666672311,"562_cpu_small"
"S3",1,"Feature16","x1",0.833333333443566,"562_cpu_small"
"S3",1,"Feature17","x3",0.833333332690615,"562_cpu_small"
"S3",1,"Feature18","x1",0.666666666138122,"562_cpu_small"
"S3",1,"Feature19","x10",0.666666665519155,"562_cpu_small"
"S3",1,"Feature20","x3",0.666666665483781,"562_cpu_small"
"S3",1,"Feature1","x21",1,"573_cpu_act"
"S3",1,"Feature2","x18",1,"573_cpu_act"
"S3",1,"Feature3","x10",1,"573_cpu_act"
"S3",1,"Feature4","troot(x9)*cos_deg(x17)",1,"573_cpu_act"
"S3",1,"Feature5","p0(1+(p0(sigmoid(x18))*x21))",1,"573_cpu_act"
"S3",1,"Feature6","sin_deg(x3)",1,"573_cpu_act"
"S3",1,"Feature7","x20",1,"573_cpu_act"
"S3",1,"Feature8","(troot(sigmoid(x21))*x17)*x21",1,"573_cpu_act"
"S3",1,"Feature9","sin_deg(1+(x7+x5))",1,"573_cpu_act"
"S3",1,"Feature10","x18*cos_deg(p0(x21))",1,"573_cpu_act"
"S3",1,"Feature11","cos_deg(p0(x21))",1,"573_cpu_act"
"S3",1,"Feature12","p0(x21)",1,"573_cpu_act"
"S3",1,"Feature13","x16",1,"573_cpu_act"
"S3",1,"Feature14","x8",0.999999999999998,"573_cpu_act"
"S3",1,"Feature15","cos_deg(x17)",0.999999999999641,"573_cpu_act"
"S3",1,"Feature16","x1",0.999999961360174,"573_cpu_act"
"S3",1,"Feature17","x21*p0(x15)",0.994007102531623,"573_cpu_act"
"S3",1,"Feature18","p0(x20)",0.583198941220194,"573_cpu_act"
"S3",1,"Feature1","x4",1,"579_fri_c0_250_5"
"S3",1,"Feature2","sin_deg(x1)",0.999999999999989,"579_fri_c0_250_5"
"S3",1,"Feature3","x1",0.999999999758829,"579_fri_c0_250_5"
"S3",1,"Feature4","cos_deg(x2)",0.999999998045791,"579_fri_c0_250_5"
"S3",1,"Feature5","x5",0.80630791827577,"579_fri_c0_250_5"
"S3",1,"Feature6","x2",0.806307917457694,"579_fri_c0_250_5"
"S3",1,"Feature7","x2",0.653153958861409,"579_fri_c0_250_5"
"S3",1,"Feature8","x5",0.653153958408021,"579_fri_c0_250_5"
"S3",1,"Feature9","x3",0.324304984604137,"579_fri_c0_250_5"
"S3",1,"Feature1","x4",1,"581_fri_c3_500_25"
"S3",1,"Feature2","x3",0.999999999997629,"581_fri_c3_500_25"
"S3",1,"Feature3","cos_deg(x5)",0.999939072287377,"581_fri_c3_500_25"
"S3",1,"Feature4","cos_deg(x2)",0.999935135762879,"581_fri_c3_500_25"
"S3",1,"Feature5","cos_deg(sigmoid(x2))",0.999605617094662,"581_fri_c3_500_25"
"S3",1,"Feature6","sin_deg(x2)",0.999582974765522,"581_fri_c3_500_25"
"S3",1,"Feature7","x2",0.999480123674039,"581_fri_c3_500_25"
"S3",1,"Feature8","sigmoid(x2)",0.00239829106585983,"581_fri_c3_500_25"
"S3",1,"Feature9","x2",0.00164956972139719,"581_fri_c3_500_25"
"S3",1,"Feature10","troot(sigmoid(x2))",0.00150789272437382,"581_fri_c3_500_25"
"S3",1,"Feature1","sin_deg(p0(1+(sigmoid(x4)+cos_deg(x1))))*sigmoid(x2)",1,"582_fri_c1_500_25"
"S3",1,"Feature2","sin_deg(x3)",1,"582_fri_c1_500_25"
"S3",1,"Feature3","((x2*(x2*x2))*x2)*x3",1,"582_fri_c1_500_25"
"S3",1,"Feature4","sin_deg(x5)",1,"582_fri_c1_500_25"
"S3",1,"Feature5","x3*x3",1,"582_fri_c1_500_25"
"S3",1,"Feature6","sigmoid(sigmoid(x2))",1,"582_fri_c1_500_25"
"S3",1,"Feature7","sin_deg(x3)*cos_deg(x2)",1,"582_fri_c1_500_25"
"S3",1,"Feature8","sigmoid(x2)",0.999999999999975,"582_fri_c1_500_25"
"S3",1,"Feature9","x2*x2",0.9999999999971,"582_fri_c1_500_25"
"S3",1,"Feature10","x2",0.99999999654287,"582_fri_c1_500_25"
"S3",1,"Feature11","troot(sigmoid(x2))",0.999704463096855,"582_fri_c1_500_25"
"S3",1,"Feature1","sin_deg(x2)",1,"583_fri_c1_1000_50"
"S3",1,"Feature2","troot(x3)",1,"583_fri_c1_1000_50"
"S3",1,"Feature3","sigmoid(sigmoid(x2))*sin_deg(cos_deg(x2)*troot(x3))",1,"583_fri_c1_1000_50"
"S3",1,"Feature4","sin_deg(p0(sigmoid(x4)))",1,"583_fri_c1_1000_50"
"S3",1,"Feature5","sigmoid(x2)",1,"583_fri_c1_1000_50"
"S3",1,"Feature6","x5*cos_deg(sigmoid(x2))",1,"583_fri_c1_1000_50"
"S3",1,"Feature7","x3",1,"583_fri_c1_1000_50"
"S3",1,"Feature8","cos_deg(x3)",0.999999999999998,"583_fri_c1_1000_50"
"S3",1,"Feature9","sin_deg(cos_deg(x2)*troot(x3))",0.997896763685221,"583_fri_c1_1000_50"
"S3",1,"Feature10","sigmoid(cos_deg(x2))",0.997887784870345,"583_fri_c1_1000_50"
"S3",1,"Feature11","sigmoid(sin_deg(x2))",0.997887784161628,"583_fri_c1_1000_50"
"S3",1,"Feature12","x2",0.691230680919764,"583_fri_c1_1000_50"
"S3",1,"Feature13","x2",0.58014156394002,"583_fri_c1_1000_50"
"S3",1,"Feature14","x9",0.113191903409855,"583_fri_c1_1000_50"
"S3",1,"Feature15","x14",0.00548691896349436,"583_fri_c1_1000_50"
"S3",1,"Feature16","sigmoid(sigmoid(x2))",0.00211221583852412,"583_fri_c1_1000_50"
"S3",1,"Feature17","p0(sigmoid(x2))",0.00211220000346477,"583_fri_c1_1000_50"
"S3",1,"Feature18","x46",0.00211127714819701,"583_fri_c1_1000_50"
"S3",1,"Feature19","cos_deg(x2)*troot(x3)",0.0021032363148045,"583_fri_c1_1000_50"
"S3",1,"Feature1","x1*x1",1,"584_fri_c4_500_25"
"S3",1,"Feature2","x1*sigmoid(x2)",1,"584_fri_c4_500_25"
"S3",1,"Feature3","cos_deg(x1)",1,"584_fri_c4_500_25"
"S3",1,"Feature4","x3",1,"584_fri_c4_500_25"
"S3",1,"Feature5","(x1*sigmoid(x2))*cos_deg(x1*sigmoid(x2))",1,"584_fri_c4_500_25"
"S3",1,"Feature6","cos_deg(x2*x2)",1,"584_fri_c4_500_25"
"S3",1,"Feature7","x1",1,"584_fri_c4_500_25"
"S3",1,"Feature8","sigmoid(x1*sigmoid(x2))",1,"584_fri_c4_500_25"
"S3",1,"Feature9","cos_deg(x2)*(x5*x3)",1,"584_fri_c4_500_25"
"S3",1,"Feature10","cos_deg(x1*sigmoid(x2))",1,"584_fri_c4_500_25"
"S3",1,"Feature11","p0(x1)*x2",1,"584_fri_c4_500_25"
"S3",1,"Feature12","sin_deg(x1*x1)",1,"584_fri_c4_500_25"
"S3",1,"Feature13","x4",0.999999869345013,"584_fri_c4_500_25"
"S3",1,"Feature14","x2",0.999999825794657,"584_fri_c4_500_25"
"S3",1,"Feature15","sin_deg(troot(cos_deg(x2)))",0.999999092462451,"584_fri_c4_500_25"
"S3",1,"Feature16","troot(x1)",0.999998994856955,"584_fri_c4_500_25"
"S3",1,"Feature17","x1",0.500112505018799,"584_fri_c4_500_25"
"S3",1,"Feature1","x5",1,"586_fri_c3_1000_25"
"S3",1,"Feature2","x1",1,"586_fri_c3_1000_25"
"S3",1,"Feature3","sin_deg((x2*x2)*x1)",1,"586_fri_c3_1000_25"
"S3",1,"Feature4","sin_deg(x3*x3)",1,"586_fri_c3_1000_25"
"S3",1,"Feature5","cos_deg(sigmoid(x2))",1,"586_fri_c3_1000_25"
"S3",1,"Feature6","cos_deg(x1*sin_deg(x2))*sigmoid(x2)",1,"586_fri_c3_1000_25"
"S3",1,"Feature7","p0(sigmoid((x2*x2)*x1))*x1",1,"586_fri_c3_1000_25"
"S3",1,"Feature8","x4",1,"586_fri_c3_1000_25"
"S3",1,"Feature9","x1*sigmoid(p0(sigmoid((x2*x2)*x1)))",1,"586_fri_c3_1000_25"
"S3",1,"Feature10","sigmoid(x2)",1,"586_fri_c3_1000_25"
"S3",1,"Feature11","x3",1,"586_fri_c3_1000_25"
"S3",1,"Feature12","x2",0.999999999999997,"586_fri_c3_1000_25"
"S3",1,"Feature13","(x2*x2)*x1",0.999999999842546,"586_fri_c3_1000_25"
"S3",1,"Feature14","sin_deg(cos_deg(x1*sin_deg(x2))*sigmoid(x2))",0.999999999842546,"586_fri_c3_1000_25"
"S3",1,"Feature1","troot(sin_deg(sigmoid(x1*sin_deg(x2))))",1,"588_fri_c4_1000_100"
"S3",1,"Feature2","troot(troot(1+sigmoid(1+(x2*x1))))",1,"588_fri_c4_1000_100"
"S3",1,"Feature3","cos_deg(sigmoid(x1*sin_deg(x2)))",1,"588_fri_c4_1000_100"
"S3",1,"Feature4","sin_deg(sigmoid(sin_deg(troot(x1*sin_deg(x2)))))",1,"588_fri_c4_1000_100"
"S3",1,"Feature5","sigmoid(troot(x1*sin_deg(x2)))",1,"588_fri_c4_1000_100"
"S3",1,"Feature6","cos_deg(troot(troot(troot(1+sigmoid(1+(x2*x1))))))",1,"588_fri_c4_1000_100"
"S3",1,"Feature7","x4",1,"588_fri_c4_1000_100"
"S3",1,"Feature8","cos_deg(sin_deg(x3))*(x5*sin_deg(x3))",1,"588_fri_c4_1000_100"
"S3",1,"Feature9","sigmoid(sigmoid(sin_deg(x3)))",0.999999999999822,"588_fri_c4_1000_100"
"S3",1,"Feature10","sigmoid(sin_deg(x3))",0.99999999993487,"588_fri_c4_1000_100"
"S3",1,"Feature11","x93",0.687682791119166,"588_fri_c4_1000_100"
"S3",1,"Feature12","x1",0.0314384561352495,"588_fri_c4_1000_100"
"S3",1,"Feature13","x90",0.00130709426590763,"588_fri_c4_1000_100"
"S3",1,"Feature1","x2",1,"589_fri_c2_1000_25"
"S3",1,"Feature2","x2*sigmoid(x2)",1,"589_fri_c2_1000_25"
"S3",1,"Feature3","cos_deg(x3)",1,"589_fri_c2_1000_25"
"S3",1,"Feature4","sin_deg(sigmoid(x2))",1,"589_fri_c2_1000_25"
"S3",1,"Feature5","cos_deg(x2)",1,"589_fri_c2_1000_25"
"S3",1,"Feature6","sigmoid(x2)",1,"589_fri_c2_1000_25"
"S3",1,"Feature7","sin_deg(x3)",1,"589_fri_c2_1000_25"
"S3",1,"Feature8","x4",0.999998221990691,"589_fri_c2_1000_25"
"S3",1,"Feature9","x4",0.999998221990691,"589_fri_c2_1000_25"
"S3",1,"Feature10","sigmoid(x5)",0.999994666370333,"589_fri_c2_1000_25"
"S3",1,"Feature1","sin_deg(cos_deg(x2)*x1)",1,"590_fri_c0_1000_50"
"S3",1,"Feature2","cos_deg(x2)*x1",1,"590_fri_c0_1000_50"
"S3",1,"Feature3","cos_deg(sin_deg(x3))",1,"590_fri_c0_1000_50"
"S3",1,"Feature4","troot(cos_deg(sigmoid(cos_deg(x2)*sin_deg(x2))))*x3",1,"590_fri_c0_1000_50"
"S3",1,"Feature5","troot(cos_deg(sigmoid(cos_deg(x2)*sin_deg(x2))))*x1",1,"590_fri_c0_1000_50"
"S3",1,"Feature6","sin_deg(sin_deg(x1))",1,"590_fri_c0_1000_50"
"S3",1,"Feature7","x4",0.999999999999546,"590_fri_c0_1000_50"
"S3",1,"Feature8","x5",0.886522802504948,"590_fri_c0_1000_50"
"S3",1,"Feature9","x1",0.713504959537197,"590_fri_c0_1000_50"
"S3",1,"Feature10","x1",0.670713653685228,"590_fri_c0_1000_50"
"S3",1,"Feature11","x44",0.56734165159028,"590_fri_c0_1000_50"
"S3",1,"Feature12","x5",0.22138187463703,"590_fri_c0_1000_50"
"S3",1,"Feature13","x13",0.0101812470517992,"590_fri_c0_1000_50"
"S3",1,"Feature14","x2",0.00557283296692547,"590_fri_c0_1000_50"
"S3",1,"Feature15","cos_deg(x2)",0.00557283296692547,"590_fri_c0_1000_50"
"S3",1,"Feature1","sin_deg(x2)",0.999999999998641,"591_fri_c1_100_10"
"S3",1,"Feature2","sigmoid(x2)",0.999999999984365,"591_fri_c1_100_10"
"S3",1,"Feature3","x2",0.999999999984092,"591_fri_c1_100_10"
"S3",1,"Feature4","x5",0.999918508198274,"591_fri_c1_100_10"
"S3",1,"Feature5","x4",0.670379964499088,"591_fri_c1_100_10"
"S3",1,"Feature6","x4",0.650899433326633,"591_fri_c1_100_10"
"S3",1,"Feature7","x3",0.485794654821877,"591_fri_c1_100_10"
"S3",1,"Feature8","x8",0.0198211304502536,"591_fri_c1_100_10"
"S3",1,"Feature9","x4*x4",0.00416662076104733,"591_fri_c1_100_10"
"S3",1,"Feature1","x2*cos_deg(x2)",1,"592_fri_c4_1000_25"
"S3",1,"Feature2","sigmoid(x4)",1,"592_fri_c4_1000_25"
"S3",1,"Feature3","cos_deg(x2)*(x2*sigmoid(cos_deg(x2)))",1,"592_fri_c4_1000_25"
"S3",1,"Feature4","cos_deg(x1)",1,"592_fri_c4_1000_25"
"S3",1,"Feature5","sigmoid(x2*sigmoid(cos_deg(x2)))",1,"592_fri_c4_1000_25"
"S3",1,"Feature6","troot(sigmoid(x1*sigmoid(x1)))*x1",1,"592_fri_c4_1000_25"
"S3",1,"Feature7","x3",1,"592_fri_c4_1000_25"
"S3",1,"Feature8","cos_deg(x2)",1,"592_fri_c4_1000_25"
"S3",1,"Feature9","troot(sigmoid(x1*sigmoid(x1)))",1,"592_fri_c4_1000_25"
"S3",1,"Feature10","x2*sigmoid(cos_deg(x2))",1,"592_fri_c4_1000_25"
"S3",1,"Feature11","sigmoid(x3)",1,"592_fri_c4_1000_25"
"S3",1,"Feature12","sigmoid(sin_deg(x1*sigmoid(x1)))",1,"592_fri_c4_1000_25"
"S3",1,"Feature13","x5",1,"592_fri_c4_1000_25"
"S3",1,"Feature14","x1",1,"592_fri_c4_1000_25"
"S3",1,"Feature15","sin_deg(x1)",0.999999999999987,"592_fri_c4_1000_25"
"S3",1,"Feature16","cos_deg(sigmoid(x1))",0.999999999999987,"592_fri_c4_1000_25"
"S3",1,"Feature17","cos_deg(1+(x2*cos_deg(x2)))",0.999999999999987,"592_fri_c4_1000_25"
"S3",1,"Feature18","sigmoid(x1*sigmoid(x1))",0.999999999996222,"592_fri_c4_1000_25"
"S3",1,"Feature19","x1",0.850123263327257,"592_fri_c4_1000_25"
"S3",1,"Feature20","x1",0.576184366657691,"592_fri_c4_1000_25"
"S3",1,"Feature21","(x2*cos_deg(x2))*cos_deg(sigmoid(x1))",0.549088087484236,"592_fri_c4_1000_25"
"S3",1,"Feature1","cos_deg(sigmoid(x2))*x2",1,"593_fri_c1_1000_10"
"S3",1,"Feature2","sigmoid(x3)",1,"593_fri_c1_1000_10"
"S3",1,"Feature3","x3",1,"593_fri_c1_1000_10"
"S3",1,"Feature4","sin_deg(x2*cos_deg(x1))*x2",1,"593_fri_c1_1000_10"
"S3",1,"Feature5","x2*x2",1,"593_fri_c1_1000_10"
"S3",1,"Feature6","x5",1,"593_fri_c1_1000_10"
"S3",1,"Feature7","x2*cos_deg(x1)",1,"593_fri_c1_1000_10"
"S3",1,"Feature8","cos_deg(x2)",0.999999998045574,"593_fri_c1_1000_10"
"S3",1,"Feature9","x1",0.999999918832243,"593_fri_c1_1000_10"
"S3",1,"Feature10","sin_deg(x2*cos_deg(x1))",0.999527107468624,"593_fri_c1_1000_10"
"S3",1,"Feature11","x4",0.833793739355424,"593_fri_c1_1000_10"
"S3",1,"Feature12","x2",0.748953519064547,"593_fri_c1_1000_10"
"S3",1,"Feature13","x2",0.667360622958892,"593_fri_c1_1000_10"
"S3",1,"Feature14","x4",0.666041442869299,"593_fri_c1_1000_10"
"S3",1,"Feature15","x2",0.416752294549476,"593_fri_c1_1000_10"
"S3",1,"Feature1","cos_deg(x2)",0.858723137883613,"594_fri_c2_100_5"
"S3",1,"Feature2","x2*x2",0.818402714350863,"594_fri_c2_100_5"
"S3",1,"Feature3","x4",0.783240280885467,"594_fri_c2_100_5"
"S3",1,"Feature4","x2",0.673576273958212,"594_fri_c2_100_5"
"S3",1,"Feature5","x2",0.664886739416486,"594_fri_c2_100_5"
"S3",1,"Feature6","sigmoid(x2)",0.0820361607014392,"594_fri_c2_100_5"
"S3",1,"Feature7","x2*x2",0.020376683714862,"594_fri_c2_100_5"
"S3",1,"Feature1","x5",1,"595_fri_c0_1000_10"
"S3",1,"Feature2","sin_deg(sin_deg(x1)*x2)",1,"595_fri_c0_1000_10"
"S3",1,"Feature3","sin_deg(x1)*x2",1,"595_fri_c0_1000_10"
"S3",1,"Feature4","sin_deg(1+((sin_deg(x1)*x2)+x3))",0.99999999875045,"595_fri_c0_1000_10"
"S3",1,"Feature5","cos_deg(x3)",0.999999384571283,"595_fri_c0_1000_10"
"S3",1,"Feature6","x4",0.666667139647398,"595_fri_c0_1000_10"
"S3",1,"Feature7","x4",0.666666460963467,"595_fri_c0_1000_10"
"S3",1,"Feature1","sigmoid(x2)",1,"596_fri_c2_250_5"
"S3",1,"Feature2","x5",0.999935476802058,"596_fri_c2_250_5"
"S3",1,"Feature3","sin_deg(x2)",0.999432782369772,"596_fri_c2_250_5"
"S3",1,"Feature4","x1",0.95576762721294,"596_fri_c2_250_5"
"S3",1,"Feature5","x4",0.666914305206567,"596_fri_c2_250_5"
"S3",1,"Feature6","x2",0.666909684412585,"596_fri_c2_250_5"
"S3",1,"Feature7","x2",0.666897186772318,"596_fri_c2_250_5"
"S3",1,"Feature8","x4",0.66682500513546,"596_fri_c2_250_5"
"S3",1,"Feature1","x2",1,"597_fri_c2_500_5"
"S3",1,"Feature2","sigmoid(x2)",1,"597_fri_c2_500_5"
"S3",1,"Feature3","troot(sigmoid(x2))",1,"597_fri_c2_500_5"
"S3",1,"Feature4","x5",0.999999999999999,"597_fri_c2_500_5"
"S3",1,"Feature5","p0(sigmoid(x2))",0.999999999638734,"597_fri_c2_500_5"
"S3",1,"Feature6","x4",0.666666717007059,"597_fri_c2_500_5"
"S3",1,"Feature7","x4",0.666666716985193,"597_fri_c2_500_5"
"S3",1,"Feature1","x1*x2",1,"598_fri_c0_1000_25"
"S3",1,"Feature2","x4",1,"598_fri_c0_1000_25"
"S3",1,"Feature3","cos_deg(x2)*x5",1,"598_fri_c0_1000_25"
"S3",1,"Feature4","cos_deg(x1*x2)",0.999999999910647,"598_fri_c0_1000_25"
"S3",1,"Feature5","x1",0.0394999169087199,"598_fri_c0_1000_25"
"S3",1,"Feature6","x12",0.00171058801768742,"598_fri_c0_1000_25"
"S3",1,"Feature7","x17",0.00144507471281561,"598_fri_c0_1000_25"
"S3",1,"Feature8","x25",0.00131716351188606,"598_fri_c0_1000_25"
"S3",1,"Feature1","troot(x2)*troot(x2)",1,"599_fri_c2_1000_5"
"S3",1,"Feature2","sin_deg(troot(x2))",1,"599_fri_c2_1000_5"
"S3",1,"Feature3","troot(x2)",1,"599_fri_c2_1000_5"
"S3",1,"Feature4","x2",1,"599_fri_c2_1000_5"
"S3",1,"Feature5","x5",1,"599_fri_c2_1000_5"
"S3",1,"Feature6","x3",0.999999972603173,"599_fri_c2_1000_5"
"S3",1,"Feature7","sigmoid(x3)",0.99999995859218,"599_fri_c2_1000_5"
"S3",1,"Feature8","x4",0.666705301842723,"599_fri_c2_1000_5"
"S3",1,"Feature9","x4",0.666654851950478,"599_fri_c2_1000_5"
"S3",1,"Feature1","p0(x2)*x2",1,"601_fri_c1_250_5"
"S3",1,"Feature2","sin_deg(p0(x2)*x2)",1,"601_fri_c1_250_5"
"S3",1,"Feature3","x2",0.999999972813962,"601_fri_c1_250_5"
"S3",1,"Feature4","p0(x2)",0.99889598276166,"601_fri_c1_250_5"
"S3",1,"Feature5","x4",0.666832979031786,"601_fri_c1_250_5"
"S3",1,"Feature6","x5",0.666775620405136,"601_fri_c1_250_5"
"S3",1,"Feature7","x5",0.666775601705059,"601_fri_c1_250_5"
"S3",1,"Feature8","x4",0.666334058878521,"601_fri_c1_250_5"
"S3",1,"Feature9","x1",0.512992858009008,"601_fri_c1_250_5"
"S3",1,"Feature1","x2",1,"602_fri_c3_250_10"
"S3",1,"Feature2","sigmoid(x2)",0.999995267406783,"602_fri_c3_250_10"
"S3",1,"Feature3","troot(sigmoid(x4))",0.999853653739123,"602_fri_c3_250_10"
"S3",1,"Feature4","troot(x2)",0.996364040358792,"602_fri_c3_250_10"
"S3",1,"Feature5","x3",0.960337886667526,"602_fri_c3_250_10"
"S3",1,"Feature6","cos_deg(sigmoid(x2))",0.814567791464362,"602_fri_c3_250_10"
"S3",1,"Feature7","x5*x5",0.514288007373324,"602_fri_c3_250_10"
"S3",1,"Feature8","cos_deg(x5)",0.381118748282472,"602_fri_c3_250_10"
"S3",1,"Feature9","troot(sigmoid(x2))",0.18544434406387,"602_fri_c3_250_10"
"S3",1,"Feature10","x5",0.174851931507051,"602_fri_c3_250_10"
"S3",1,"Feature11","x5",0.0880625165527452,"602_fri_c3_250_10"
"S3",1,"Feature12","troot(x5)",0.0396839054033554,"602_fri_c3_250_10"
"S3",1,"Feature1","cos_deg(x2*x1)",1,"603_fri_c0_250_50"
"S3",1,"Feature2","troot(x3*x3)",1,"603_fri_c0_250_50"
"S3",1,"Feature3","x5",1,"603_fri_c0_250_50"
"S3",1,"Feature4","x2*x1",1,"603_fri_c0_250_50"
"S3",1,"Feature5","x4",1,"603_fri_c0_250_50"
"S3",1,"Feature6","p0(troot(sigmoid(x3*x3)))",1,"603_fri_c0_250_50"
"S3",1,"Feature7","x37",0.133920453379806,"603_fri_c0_250_50"
"S3",1,"Feature8","cos_deg(x2)",0.00122048704153976,"603_fri_c0_250_50"
"S3",1,"Feature1","x4",1,"604_fri_c4_500_10"
"S3",1,"Feature2","x2",0.999999999942937,"604_fri_c4_500_10"
"S3",1,"Feature3","sigmoid(x2)",0.999999988057901,"604_fri_c4_500_10"
"S3",1,"Feature4","cos_deg(x2)",0.999999971906762,"604_fri_c4_500_10"
"S3",1,"Feature5","sigmoid(sigmoid(x2))",0.999993011619901,"604_fri_c4_500_10"
"S3",1,"Feature6","troot(sigmoid(x2))",0.999992688815249,"604_fri_c4_500_10"
"S3",1,"Feature7","x3",0.999987552557436,"604_fri_c4_500_10"
"S3",1,"Feature8","cos_deg(x5)",0.593003073573492,"604_fri_c4_500_10"
"S3",1,"Feature9","x3*x3",0.404813685801643,"604_fri_c4_500_10"
"S3",1,"Feature10","x5",0.376761052479264,"604_fri_c4_500_10"
"S3",1,"Feature11","x5",0.324267766423397,"604_fri_c4_500_10"
"S3",1,"Feature1","x2",1,"605_fri_c2_250_25"
"S3",1,"Feature2","sigmoid(x2)",1,"605_fri_c2_250_25"
"S3",1,"Feature3","sin_deg(x2)",1,"605_fri_c2_250_25"
"S3",1,"Feature4","x5",1,"605_fri_c2_250_25"
"S3",1,"Feature5","x1",0.999710615844552,"605_fri_c2_250_25"
"S3",1,"Feature6","sin_deg(x1)",0.999231041969576,"605_fri_c2_250_25"
"S3",1,"Feature7","x4",0.998777021251393,"605_fri_c2_250_25"
"S3",1,"Feature8","sigmoid(x1)",0.998683341108689,"605_fri_c2_250_25"
"S3",1,"Feature9","cos_deg(x1)",0.660181389110744,"605_fri_c2_250_25"
"S3",1,"Feature10","sigmoid(sigmoid(x1))*x1",0.00143604827571346,"605_fri_c2_250_25"
"S3",1,"Feature11","sigmoid(x4)",0.0014104219850373,"605_fri_c2_250_25"
"S3",1,"Feature12","sigmoid(x1)",0.00131665888914325,"605_fri_c2_250_25"
"S3",1,"Feature1","sigmoid(x2)",1,"606_fri_c2_1000_10"
"S3",1,"Feature2","(x2*x1)*x2",1,"606_fri_c2_1000_10"
"S3",1,"Feature3","sin_deg(x2)",1,"606_fri_c2_1000_10"
"S3",1,"Feature4","cos_deg(1+x3)",1,"606_fri_c2_1000_10"
"S3",1,"Feature5","cos_deg(sigmoid((x2*x1)*x2))",1,"606_fri_c2_1000_10"
"S3",1,"Feature6","x5",1,"606_fri_c2_1000_10"
"S3",1,"Feature7","x4",1,"606_fri_c2_1000_10"
"S3",1,"Feature8","sin_deg(sigmoid(x2))",1,"606_fri_c2_1000_10"
"S3",1,"Feature9","troot(sigmoid((x2*x1)*x2))",1,"606_fri_c2_1000_10"
"S3",1,"Feature10","x2",1,"606_fri_c2_1000_10"
"S3",1,"Feature11","p0(cos_deg(x2))",1,"606_fri_c2_1000_10"
"S3",1,"Feature12","sigmoid((x2*x1)*x2)",1,"606_fri_c2_1000_10"
"S3",1,"Feature13","p0(troot(sigmoid((x2*x1)*x2)))",1,"606_fri_c2_1000_10"
