"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM","Mean_CORR","High_Corr_Count"
"583_fri_c1_1000_50",1000,51,"S3",1,0.903383561299258,0.0715369749657176,0.0880763333152382,555.791222031988,0.815943536375932,14,1830.26799999998,"sin_deg(x2)","troot(x3)","sigmoid(sigmoid(x2))*sin_deg(cos_deg(x2)*troot(x3))",1,1,1,0.0267338277895624,1
"584_fri_c4_500_25",500,26,"S3",1,0.593084443502645,0.0521142607085799,0.241129538016522,487.993516389311,-0.89070497675182,17,1566.32000000001,"x1*x1","x1*sigmoid(x2)","cos_deg(x1)",1,1,1,0.0553081310437619,2
"586_fri_c3_1000_25",1000,26,"S3",1,0.984641592624979,0.0203453554003036,0.0274151798088742,1495.12257055704,0.968090464507141,14,1582.60799999998,"x5","x1","sin_deg((x2*x2)*x1)",1,1,1,0.0404609164216473,2
"588_fri_c4_1000_100",1000,101,"S3",1,0.985201640893294,0.0207741780856101,0.0278678410300659,1398.38585558304,0.970066352798153,11,3072.18599999999,"troot(sin_deg(sigmoid(x1*sin_deg(x2))))","troot(troot(1+sigmoid(1+(x2*x1))))","cos_deg(sigmoid(x1*sin_deg(x2)))",1,1,1,0.0263662518022845,2
"589_fri_c2_1000_25",1000,26,"S3",1,0.841347930911502,0.0813618893992661,0.110932715394998,610.47233748545,0.703376760786229,10,1357.55799999999,"x2","x2*sigmoid(x2)","cos_deg(x3)",1,1,1,0.0348767166122119,1
"590_fri_c0_1000_50",1000,51,"S3",1,0.977367218364266,0.0318634990982152,0.0405666707167654,1239.38138355201,0.954284922692618,12,1730.62600000002,"sin_deg(cos_deg(x2)*x1)","cos_deg(x2)*x1","cos_deg(sin_deg(x3))",1,1,1,0.0250759678270012,0
"591_fri_c1_100_10",100,11,"S3",1,0.835412473942007,0.0976102036596542,0.129577418647801,29.8981656918939,0.681028730776834,7,435.00900000002,"sin_deg(x2)","sigmoid(x2)","x2",0.999999999998641,0.999999999984365,0.999999999984092,0.100477215451482,1
"592_fri_c4_1000_25",1000,26,"S3",1,0.959439490351696,0.0373032152422318,0.0497731453306233,916.776454876098,0.919849127944623,21,2563.182,"x2*cos_deg(x2)","sigmoid(x4)","cos_deg(x2)*(x2*sigmoid(cos_deg(x2)))",1,1,1,0.0481237920902837,2
"593_fri_c1_1000_10",1000,11,"S3",1,0.874628446167096,0.0593508434740591,0.0977190004231275,789.831544829667,0.755858943377277,15,2079.30499999999,"cos_deg(sigmoid(x2))*x2","sigmoid(x3)","x3",1,1,1,0.054043094964599,1
"594_fri_c2_100_5",100,6,"S3",1,0.740573994209059,0.113893687879817,0.147446316300165,6.0346449078519,0.520830780531648,5,377.108999999997,"cos_deg(x2)","x2*x2","x4",0.858723137883613,0.818402714350863,0.783240280885467,0.312844707699979,1
"595_fri_c0_1000_10",1000,11,"S3",1,0.975349311625765,0.033566809072278,0.0409398081734718,1246.76121769054,0.950673915264514,7,938.80799999999,"x5","sin_deg(sin_deg(x1)*x2)","sin_deg(x1)*x2",1,1,1,0.020451902677856,0
"596_fri_c2_250_5",250,6,"S3",1,0.62928877486071,0.150774772826547,0.185324659445727,88.7985338516816,0.375755245909307,8,715.583000000013,"sigmoid(x2)","x5","sin_deg(x2)",1,0.999935476802058,0.999432782369772,0.310290168005418,1
"597_fri_c2_500_5",500,6,"S3",1,0.779765676898627,0.106053549661738,0.13580538222387,188.967334526259,0.606039114768891,7,935.243000000017,"x2","sigmoid(x2)","troot(sigmoid(x2))",1,1,1,0.294667706012778,1
"598_fri_c0_1000_25",1000,26,"S3",1,0.942452498723857,0.0586467642503515,0.0718224012723458,835.154984037729,0.887007671185341,4,1156.18799999999,"x1*x2","x4","cos_deg(x2)*x5",1,1,1,0.0260605029910167,0
"599_fri_c2_1000_5",1000,6,"S3",1,0.733187731313081,0.129676462317078,0.149228575939766,300.618373233032,0.536700354141439,9,1802.32399999999,"troot(x2)*troot(x2)","sin_deg(troot(x2))","troot(x2)",1,1,1,0.276608493752262,1
"601_fri_c1_250_5",250,6,"S3",1,0.213656409791396,0.268599964988961,1.33023870218832,105.519590186652,-51.8819913493089,9,768.536999999982,"p0(x2)*x2","sin_deg(p0(x2)*x2)","x2",1,1,0.999999972813962,0.14911272804801,1
"602_fri_c3_250_10",250,11,"S3",1,0.550938708787625,0.0998863359374728,0.148220970199688,119.665145967252,0.108393812098292,10,475.361999999994,"x2","sigmoid(x2)","troot(sigmoid(x4))",1,0.999995267406783,0.999853653739123,0.164897979095035,2
"603_fri_c0_250_50",250,51,"S3",1,0.982473689190716,0.0303362534273892,0.0375766659252065,284.966095132342,0.963801443344756,7,694.61599999998,"cos_deg(x2*x1)","troot(x3*x3)","x5",1,1,1,0.0492289039509375,0
"604_fri_c4_500_10",500,11,"S3",1,0.879280943831659,0.0597236677027342,0.0813366319793792,333.540157528812,0.768153110773721,11,996.473999999987,"x4","x2","sigmoid(x2)",1,0.999999999942937,0.999999988057901,0.18311580938671,2
"605_fri_c2_250_25",250,26,"S3",1,0.683967544799162,0.11245101758449,0.19500367343158,130.102553557333,0.142875149226099,9,573.309999999998,"x2","sigmoid(x2)","sin_deg(x2)",1,1,1,0.0611440213881474,1
"606_fri_c2_1000_10",1000,11,"S3",1,0.983879725419611,0.0300224480252871,0.0371083071011715,1246.6883062928,0.967770336290052,15,1742.91499999998,"sigmoid(x2)","(x2*x1)*x2","sin_deg(x2)",1,1,1,0.0747005654730325,1
"607_fri_c4_1000_50",1000,51,"S3",1,0.960417997474428,0.0310726513041455,0.0395594885958529,1224.75542057552,0.922273187279215,17,1858.56099999999,"x2","p0(sigmoid(x2*(x1*x2)))","(cos_deg(x1)*x2)*x2",1,1,1,0.0299746590452734,2
"608_fri_c3_1000_10",1000,11,"S3",1,0.859380837624717,0.0563556711154828,0.0766166409012547,785.992889584349,0.737112649583075,8,1220.68800000002,"x2","sigmoid(x2)*x2","x4",1,1,1,0.135391640984522,2
"609_fri_c0_1000_5",1000,6,"S3",1,0.876606977557891,0.0711455749422704,0.0900853383264509,739.285439258698,0.767814776848872,7,1350.08500000002,"sigmoid(x1)","x4","x5",1,1,1,0.0242958741999402,0
"611_fri_c3_100_5",100,6,"S3",1,0.650953425619963,0.151682435524191,0.181863106217008,30.6526682995493,0.416654843423311,7,417.489999999991,"x4","x4","x5",0.67597233501855,0.675606182880086,0.621992445832272,0.545198106748698,2
"612_fri_c1_1000_5",1000,6,"S3",1,0.79015700838365,0.0884929984212944,0.115721578606669,476.024060428347,0.622505517048046,9,2809.315,"x4","cos_deg(x2)","cos_deg(sin_deg(x2))",1,1,1,0.160539507058489,1
"613_fri_c3_250_5",250,6,"S3",1,0.793619231528913,0.0803861281055912,0.106595731049289,141.266784978648,0.614344556122709,9,657.727000000014,"sigmoid(x2)","sin_deg(x2)","x4",1,1,0.9999999999862,0.539339557401223,2
"615_fri_c4_250_10",250,11,"S3",1,0.829985111785229,0.0683363395587422,0.0864165906479872,123.113584311669,0.684316888780857,8,583.24099999998,"x2","x2*x2","sin_deg(x2)",1,0.999999999999861,0.99999999999986,0.175961909773079,2
"616_fri_c4_500_50",500,51,"S3",1,0.843016570478125,0.0784946723159207,0.100881092925734,313.572375881608,0.704366412305209,6,1015.97900000002,"x5","x4","sin_deg(sigmoid(x5))",1,1,0.999999999998011,0.0418240973090118,2
"617_fri_c3_500_5",500,6,"S3",1,0.80732396405972,0.0738066492905235,0.0934546946764073,319.741793720029,0.64198995225201,9,874.820999999996,"sin_deg(x2)","x2*x2","x2",1,1,1,0.554686397454268,2
"618_fri_c3_1000_50",1000,51,"S3",1,0.966460922192409,0.0329699507122389,0.0452322470837678,1018.22936163679,0.933552248502512,13,2065.24900000001,"sigmoid(sin_deg(x1*p0(cos_deg(x2))))*(x2*x2)","x2","cos_deg(x2)*(x2*x2)",1,1,1,0.0286173365822498,2
"620_fri_c1_1000_25",1000,26,"S3",1,0.982773284317091,0.0274909419711337,0.034038520171472,1197.32075706035,0.96583131327889,15,1306.451,"x2","sigmoid((x1*(troot(x1)*x2))*((x2*x1)*sin_deg(sigmoid(x2))))","cos_deg(cos_deg(x3))",1,1,1,0.0304821346207317,1
"621_fri_c0_100_10",100,11,"S3",1,0.953219637343821,0.0680453965861224,0.0801692960657901,43.3300543542487,0.874104648779982,8,384.190000000002,"x4","x2","x5",0.999983323588755,0.9997019038422,0.991958572066446,0.0793482276769348,0
"622_fri_c2_1000_50",1000,51,"S3",1,0.980554654195788,0.0359944189279779,0.0436677640571942,997.137155133284,0.961227294968129,15,2310.59100000001,"x2","x1*x2","sigmoid(((x1*troot(x1))*(x1*x2))*sigmoid(x2))",1,1,1,0.0277565600218395,1
"623_fri_c4_1000_10",1000,11,"S3",1,0.87369784387564,0.0571831748530382,0.076538664530747,795.42616627953,0.762979077101653,9,1378.52900000001,"x4","troot(sigmoid(x2))","x3*x5",1,1,1,0.168064207056904,2
"624_fri_c0_100_5",100,6,"S3",1,0.808119251190863,0.106655755292381,0.124616678597652,65.5224050567304,0.627302260311467,9,883.497999999992,"x2","sin_deg(x1)","x1",0.999999999998002,0.993709288730657,0.776404015974226,0.0427249217697754,0
"626_fri_c2_500_50",500,51,"S3",1,0.851115900020091,0.0822648570645085,0.10695162191771,233.039454617919,0.706575954853914,8,960.944000000018,"x5","x2","x3*x4",0.999999999997567,0.999999997240594,0.999999980263396,0.038817319869931,1
"627_fri_c2_500_10",500,11,"S3",1,0.94691487123024,0.0314192522795394,0.0706416073832436,621.10601151006,0.876990654628627,14,7726.88500000001,"(x2*x1)*x2","x4","x3",1,1,1,0.0816411288666567,1
"628_fri_c3_1000_5",1000,6,"S3",1,0.845176668295756,0.0741677401365419,0.0939059417692454,662.797396364118,0.708857265118833,9,1474.833,"x2","x5","sin_deg(x2)",1,1,1,0.540232489701932,2
"631_fri_c1_500_5",500,6,"S3",1,0.816248241844639,0.080820141664072,0.115168096999225,250.902713306918,0.659674440869261,7,721.541,"x4","sin_deg(x2)","sigmoid(x2)",1,1,1,0.148650701183621,1
"633_fri_c0_500_25",500,26,"S3",1,0.977007199442172,0.0338931602759834,0.0408143484544899,595.559721194144,0.953738750050401,7,581.559,"sin_deg(x4)","x3","troot(1+cos_deg(x1*x2))",1,1,1,0.0380119449309093,0
"634_fri_c2_100_10",100,11,"S3",1,0.859207974532029,0.106194066324854,0.144396609118736,11.4737528745528,0.72901877254619,8,341.979,"cos_deg(x2)","x2","x4",0.999825760544913,0.964299095597946,0.827924498609635,0.137672033773961,1
"635_fri_c0_250_10",250,11,"S3",1,0.930502628623515,0.0605715025758349,0.0763406094600534,159.854713227282,0.859924286568542,6,428.796,"x4","troot(sigmoid(x2*x1))","sin_deg(troot(sigmoid(x2*x1)))",1,1,0.999999999435151,0.0557688273289419,0
"637_fri_c1_500_50",500,51,"S3",1,0.82513875077024,0.0828418850736272,0.108054603016103,265.620547571787,0.680590925604391,7,832.44,"x2","cos_deg(x2)","cos_deg(sigmoid(x2))",1,1,1,0.0362446318855656,1
"641_fri_c1_500_10",500,11,"S3",1,0.966958523594568,0.0423782870121957,0.0526722957290766,440.80453379572,0.933729258864951,11,1005.84,"cos_deg(x1*(x1*sigmoid(x2*x2)))","x1*(x1*sigmoid(x2*x2))","sin_deg(x1)",1,1,1,0.0640710249342872,1
"643_fri_c2_500_25",500,26,"S3",1,0.967426022356703,0.0404168289002456,0.0549413054556238,364.90149832328,0.935324834858211,16,884.793999999999,"x3","(cos_deg(sin_deg(x1*x2))*(x2*x2))*(x1*x2)","x4",1,1,1,0.0409195728764403,1
"644_fri_c4_250_25",250,26,"S3",1,0.807569934672268,0.0683165854059286,0.0956969811931638,139.815744180824,0.642609318920783,11,472.790000000001,"x4","cos_deg(x2)","x2*x2",1,0.999998158741924,0.999998157998623,0.0706351290205303,2
"645_fri_c3_500_50",500,51,"S3",1,0.807140705204276,0.0627756943799289,0.0840828870926633,370.63882893261,0.650122575442426,8,797.098,"x4","x2*x2","(sigmoid(x2)*x2)*x5",1,1,1,0.0400944727098031,2
"646_fri_c3_500_10",500,11,"S3",1,0.89333403593707,0.0651101904050437,0.0825463033265008,328.305469975183,0.779769030594565,9,665.579,"sin_deg(x2)","x2","sigmoid(sin_deg(x2))",1,1,1,0.143726821095189,2
"647_fri_c1_250_10",250,11,"S3",1,0.865000600893149,0.0902784220148447,0.116674151540335,96.4342978019709,0.733502666168436,7,488.553,"sigmoid(x2)","x1*(x2*x2)","sigmoid(x2)*(x1*(x2*x2))",1,1,1,0.105092023137299,1
"648_fri_c1_250_50",250,51,"S3",1,0.981055657243398,0.0303641730964143,0.0380120163812161,262.529366909093,0.961571791843432,11,598.733999999999,"cos_deg(x2*x1)","cos_deg(p0(sigmoid(x2*x1)))","sigmoid(x2*x1)",1,1,1,0.0524052676038903,1
"649_fri_c0_500_5",500,6,"S3",1,0.909308606192525,0.0604884482298954,0.0754486371820433,409.898763118672,0.825225764377828,6,673.164000000001,"x2","x4","sigmoid(x1)",1,1,1,0.033420874972634,0
"650_fri_c0_500_50",500,51,"S3",1,0.976875087507957,0.0312072721001097,0.0397299075002722,526.061360737751,0.953012732862608,9,805.713000000002,"sin_deg(sin_deg(cos_deg(x4)*(x1*(((x2*x1)*x2)*((x2*x1)*x2)))))","cos_deg(sin_deg(x3))*troot(1+sigmoid(p0(x2*x1)))","cos_deg(sin_deg(x3))",1,1,1,0.0372228812317422,0
"651_fri_c0_100_25",100,26,"S3",1,0.763088871492785,0.110547810306949,0.145897374868869,43.8154921955878,0.556029635290123,7,351.204,"x4","x1","x2",0.999999999999915,0.99999997145927,0.999999903540918,0.0796563707277795,0
"653_fri_c0_250_25",250,26,"S3",1,0.927252816631619,0.0595820708247126,0.073710856948832,180.535528527665,0.856206955563722,9,405.448,"x5","sin_deg(x1)","x1",1,0.999999999993898,0.999999999856988,0.0557357575290344,0
"654_fri_c0_500_10",500,11,"S3",1,0.976456686902025,0.0334631771702398,0.0413181299560096,608.550235306351,0.953234190511105,8,628.338,"sin_deg(troot(x4))","troot(x4)","cos_deg(x2*x1)",1,1,1,0.0371529389327794,0
"656_fri_c1_100_5",100,6,"S3",1,0.875348069093501,0.120508766844867,0.156686919506537,28.5041181140749,0.67570441466735,8,378.949000000001,"sigmoid(x1)","sin_deg(x1)","x1",0.99999799897767,0.999997989541988,0.764259217663954,0.152743589367343,1
"657_fri_c2_250_10",250,11,"S3",1,0.869406339234831,0.0830852322840593,0.110560838539054,101.388855046568,0.748728567826117,12,594.203999999998,"x4","sigmoid(x2)","sin_deg(x3)",1,0.999999999999888,0.999999999981207,0.108590938453923,1
"658_fri_c3_250_25",250,26,"S3",1,0.758448574813866,0.075002420149419,0.0999230554884922,155.923718333822,0.571594055572929,7,447.224999999999,"x4*x5","x2","x3",1,0.999999999995772,0.999999918194706,0.0698440848342794,2
"659_sleuth_ex1714",47,8,"S3",1,0.861753836362367,0.0534178721937775,0.0847163910135941,42.9204669878305,0.719041320543947,11,382.556,"x6*x3","x2","x5",0.999690726009114,0.947737542362079,0.711282505938474,0.450515133423406,0
"663_rabe_266",120,3,"S3",1,0.994968175723014,0.0214532596336204,0.0294468984472688,191.424416060445,0.989333202763756,5,266.046000000002,"x1","(x2*x1)*x2","sin_deg(x2)",1,0.999999999999995,0.997676557964214,0,0
"665_sleuth_case2002",147,7,"S3",1,0.588109506822361,0.112076995946955,0.152515937054622,28.5454253064647,0.286101390529536,4,343.179,"x6","x5","x5",0.835759352874429,0.524648269919928,0.521509709961877,0.176673527028864,0
"666_rmftsa_ladata",508,11,"S3",1,0.778851865744803,0.0531382149537499,0.0725242873485949,517.472283089346,0.604183421928149,5,650.700000000001,"cos_deg(x1)","x2","x3",1,0.686030587621194,0.67131077483939,0.425887775249786,6
"678_visualizing_environmental",111,4,"S3",1,0.370326273928215,0.127085971683433,0.172593086241085,35.8914470930261,-0.0199177237496897,3,296.787,"x1","x1","x3",0.667255102119523,0.666035523037718,0.542669316404109,0.446990248788918,0
"687_sleuth_ex1605",62,6,"S3",1,0.488151424317943,0.1185611204874,0.138785712558891,17.1914691925133,0.00263915851830498,5,283.789999999997,"x5","x4","x2",0.999999999493479,0.271480420302342,0.131906035579814,0.250949751082405,0
"690_visualizing_galaxy",323,5,"S3",1,0.968006989477727,0.0507779972937807,0.0656058839365887,269.104247270816,0.933642658307492,8,344.399000000001,"troot(x2)","sigmoid(x4)*sigmoid(x4)","p0(troot(x2))",0.999999999829043,0.999999999827716,0.999812767645415,0.255754858205335,1
"695_chatfield_4",235,13,"S3",1,0.952383583304327,0.0463059788131276,0.0635893539767415,219.7794303711,0.90557851304189,5,381.950999999997,"x12","x11","x7",0.999999999953225,0.993360600663935,0.49013167488587,0.748700997402412,51
"706_sleuth_case1202",93,7,"S3",1,0.911637675298816,0.0735351027462816,0.100043934309655,33.5080831739749,0.79341629362879,5,328.359,"x5*x3","x5","x3",0.999516242166534,0.99839589960127,0.138372132062785,0.296128288066476,0
"712_chscase_geyser1",222,3,"S3",1,0.86556294294748,0.102635389562144,0.121479683303374,119.95003259044,0.747383369727174,2,347.869999999999,"x2","x1",NA,1,0.784646127568183,NA,0.0835543380949102,0
"auto_insurance_losses",159,24,"S3",1,-0.591989981720589,0.422738024353748,0.554853537681007,69.7028094191713,-5.01452537154623,12,377.322,"x6","x7","x12",0.999999991323536,0.999881014712451,0.998981109272207,0.323849053040194,15
"auto_insurance_price",193,24,"S3",1,0.908346475885773,0.0686244436115472,0.0987790631960019,172.066742172727,0.824660930198085,11,478.605,"x12","x7","x14",0.999999991545084,0.999999710628498,0.999968463003761,0.285088648343759,13
"first_principles_ideal_gas",30,4,"S3",1,0.970974345244285,0.0489532674591979,0.0916234229163477,39.6401385685272,0.892434370723325,6,389.697,"x3","cos_deg(x3)","x3*x3",0.999999936158682,0.951252258855653,0.95124330811021,0.0881101198278046,0
"first_principles_newton",30,4,"S3",1,0.0616723201331213,0.436210063233355,0.695455913865192,2.36619430299197,-4.01358835648588,6,354.751,"p0(x2)","x3","x1",0.999139443257715,0.725118046424929,0.718303553729407,0.325908266648953,0
"first_principles_planck",100,3,"S3",1,0.945834780975772,0.0389562134635111,0.116153846013615,91.1111316929307,0.6401342458594,3,282.788,"(x1*x1)*x2","x1","x1",0.999999999577181,0.666671253820902,0.666664373087862,0.00818782759614746,0
"first_principles_rydberg",50,3,"S3",1,0.999535005640833,0.0186606335059836,0.0222910791741736,79.3959290977139,0.996047170642966,5,417.648000000001,"x2*x1","cos_deg(x1)","x1*x1",0.999999999989582,0.999998188285532,0.999998187884254,0.569022775410477,0
"nikuradse_1",362,3,"S3",1,0.971487043328837,0.0497323862555376,0.0719296200974353,330.87381562098,0.942336072074248,4,667.825000000001,"troot(x1)","p0(x1)","x1",0.999994678524322,0.999355156506789,0.666660105104794,0.152571125019066,0
"solar_flare",1066,10,"S3",1,0.368420830664053,0.0547101823900391,0.101138572948889,729.241009014146,0.133240073374751,5,795.785,"x3","x2","x6",0.999998959499986,0.993928055193091,0.79971048674669,0.209493041264626,0
"strogatz_bacres1",400,3,"S3",1,-0.853743324967511,0.458038891463292,0.485630361595414,726.942186925162,-4.69387495254195,5,338.170999999998,"x1","x2","troot(x1)",1,1,0.999781294982879,0.0245198014527286,0
"strogatz_bacres2",400,3,"S3",1,0.667572312178432,0.33471469604269,0.37592434306638,577.326666811532,-0.561317015459649,5,327.305,"x2","troot(x1)","x1",1,0.999781745019402,0.997937064657374,0.0245198014527286,0
"strogatz_barmag1",400,3,"S3",1,-0.612977904036246,0.557090633653356,0.588366662827927,402.717707760285,-14.1051677371155,4,757.403999999999,"x2","sin_deg(x2)","x1",1,1,0.665929384151866,0.00683849284926243,0
"strogatz_barmag2",400,3,"S3",1,-0.643990123465669,0.32137318052939,0.374030555647532,518.934162657217,-5.01619403124145,5,346.062999999998,"x2","cos_deg(x2)","x2*x2",1,1,1,0.00683849284926243,0
"strogatz_glider1",400,3,"S3",1,-0.999798040502428,0.307331835991713,0.362653914510515,39.9964021443246,-1.52202195088408,2,380.220000000001,"x1","x2",NA,0.999992645357775,0.124035236741741,NA,0.563772484434818,0
"strogatz_glider2",400,3,"S3",1,0.721020609389357,0.097849400450132,0.147448402717666,375.817791127045,0.48347842877903,3,410.784000000003,"troot(x1)","x1","x1",0.999762928779146,0.666666666666673,0.666666666666673,0.563772484434818,0
"strogatz_lv1",400,3,"S3",1,-0.333816477580486,0.651032472276635,0.659046464296224,1411.09127883709,-41384.3905599099,5,336.766000000003,"x1","x2","x1*x1",1,1,1,0.904019972050547,1
"strogatz_lv2",400,3,"S3",1,0.0795429084610853,0.307855031385492,0.330701997715154,1142.93434591094,-309.673453625485,5,334.852999999996,"x1","x2","sin_deg(1+(x1+(x2+((x2*x1)*x1))))",1,1,1,0.904019972050547,1
"strogatz_predprey1",400,3,"S3",1,-0.369329462496496,0.344404234649304,0.359581337497818,984.451968972518,-61.3622935607305,5,333.162000000004,"x1","x2","x2*x1",1,1,1,0.41360727465672,0
"strogatz_predprey2",400,3,"S3",1,-0.342447608800638,0.477853296211242,0.520447655637391,386.945287210324,-3.36780493083887,5,791.529999999999,"x1","x1*x1","(x1*x1)*x2",1,1,0.983905336826188,0.41360727465672,0
"strogatz_shearflow1",400,3,"S3",1,-0.161693431180854,0.25662160966255,0.32140791538051,451.35202969625,-11.5004574376714,4,632.500999999997,"x1*x2","x1","x2",1,0.893231060086115,0.845149177135793,0.672621916216022,0
"strogatz_shearflow2",400,3,"S3",1,0.688431274329342,0.0350391640103574,0.108733076491109,241.527716806207,0.458611114648228,5,333.905999999995,"sin_deg(x1)","x1*x1","troot(x1)",1,1,0.999963592474053,0.672621916216022,0
"strogatz_vdp1",400,3,"S3",1,-0.325847471336032,0.3352944140528,0.40355416668597,561.304935223678,-17.9750723217489,5,336.923999999999,"x1","x2","x2*x1",1,1,1,0.51130748299378,0
"strogatz_vdp2",400,3,"S3",1,-1,0.530535070640021,0.59272732468905,10343.3452129422,-3.08794973201842,5,315.210999999996,"x1","troot(1+cos_deg(x1))","x2*x1",1,1,0.999999999846284,0.51130748299378,0
"_deprecated_195_auto_price",159,16,"S3",2,0.938757499004061,0.0565941279652917,0.083391346517976,139.552383364107,0.868217642015912,3,576.725,"x7*x5","x12","x2",1,0.998859022807205,0.293096264671004,0.380661948618152,11
"_deprecated_207_autoPrice",159,16,"S3",2,0.938757499004061,0.0565941279652917,0.083391346517976,139.552383364107,0.868217642015912,3,551.183,"x7*x5","x12","x2",1,0.998859022807205,0.293096264671004,0.380661948618151,11
"1027_ESL",488,5,"S3",2,0.925732454852242,0.0539005680965678,0.0727818602433899,479.01140242469,0.85039181669376,3,915.968,"x2","x1*x3","x4",0.999999999998794,0.999864852744554,0.998794757619683,0.585962704350161,0
"1028_SWD",1000,11,"S3",2,0.675623367849637,0.162536902059216,0.197202108728285,67.6224696453491,0.451881083869021,10,1416.859,"x3","x10","x5",1,0.999999998877674,0.999999826024481,0.126556494295518,0
"1029_LEV",1000,5,"S3",2,0.710283511064808,0.114841099806597,0.157671876489212,305.93042602026,0.488847342798968,5,1730.092,"x2","x4","x3",1,1,1,0.0511735377999165,0
"1030_ERA",1000,5,"S3",2,0.573932064291767,0.165535983067978,0.205129867276398,156.673533665788,0.328308811141584,7,1521.207,"x2","x3","x4",1,0.999999999999976,0.666585087326527,0.0707040092319293,0
"1089_USCrime",47,14,"S3",2,0.922430776321034,0.080702441795032,0.0983306012808086,24.270630577845,0.825052861999615,11,600.468000000001,"x13","x3","x1",0.999989553460561,0.979625260383317,0.752418753318292,0.328885802455492,1
"1096_FacultySalaries",50,5,"S3",2,0.976258538633519,0.0554114471425261,0.0708049840291687,37.187168513443,0.925313999683041,6,550.152,"x3","x2","x2",0.952356689471118,0.539601182501317,0.52589645230161,0.543057953672732,3
"192_vineyard",52,3,"S3",2,0.771874158381564,0.104721691730735,0.150251585476186,25.9911666121571,0.555629928719113,2,459.201000000001,"x1","x2",NA,0.995206967150695,0.290313411776906,NA,0.722479253020938,0
"197_cpu_act",8192,22,"S3",2,0.991198803872366,0.01795912597582,0.0244902652214479,13496.4621640484,0.982383665868927,20,15937.418,"x1","troot(sigmoid(sigmoid(x21)))*troot(sigmoid(sigmoid(x21)))","x7",1,1,1,0.239802137947572,8
"210_cloud",108,6,"S3",2,0.946792469039825,0.0497327754264524,0.067860090468499,102.392412093914,0.887805493792452,5,690.534999999996,"x4","x3","x5",1,0.999999950848082,0.667856357229914,0.295149673934701,1
"225_puma8NH",8192,9,"S3",2,0.811234064577748,0.103298396965954,0.13408729448419,3624.8112750216,0.657332248742556,10,8121.67400000001,"(x2*x3)*x3","sin_deg(x2)","x2*(x2*x3)",1,1,1,0.00673705326593091,0
"227_cpu_small",8192,13,"S3",2,0.98588371971155,0.0227514328185789,0.0309197461782888,12186.169784918,0.971919786699421,15,10930.601,"cos_deg(p0(x12))","x3","sin_deg(1+troot(x7))",1,1,1,0.230519031072177,1
"228_elusage",55,3,"S3",2,0.960043078718902,0.0670200436354703,0.0832998584078258,22.400034654243,0.906012625562086,5,420.088999999993,"x1","x1","x1",0.571428402125805,0.571428402125805,0.571428402074747,0.247939285177505,0
"229_pwLinear",200,11,"S3",2,0.893693029131621,0.0599989751399833,0.0761744957560397,163.638776790515,0.78740165409565,12,701.088000000003,"x2","x5","x1*x2",1,1,0.999999999999998,0.0590043406393893,0
"230_machine_cpu",209,7,"S3",2,0.954492597040699,0.0379923733904674,0.105161411258687,321.834036332165,0.649760480181369,8,736.222000000009,"x6*(x2*x3)","x4","x2",0.999999999999939,0.999999999998867,0.774084231729218,0.460526636911951,0
"294_satellite_image",6435,37,"S3",2,0.904726087001959,0.115329596031977,0.157953075859649,1821.57044236775,0.818312466642951,27,12684.829,"cos_deg(x19)","cos_deg(x25)","x11*x33",1,1,1,0.495801038234992,174
"4544_GeographicalOriginalofMusic",1059,118,"S3",2,0.886608128304379,0.0444206378936674,0.0587142212364737,1045.13882168174,0.784514152974556,25,3289.992,"x42","sin_deg(x100)","x102",1,1,0.999998275922664,0.263397249089202,988
"485_analcatdata_vehicle",48,5,"S3",2,0.782168754820685,0.13692391800279,0.17627974371102,9.17027347144892,-1.51861079345227,4,405.367999999988,"x1","x3","x2",0.999999974541723,0.681327584093407,0.321671659610802,0,0
"503_wind",6574,15,"S3",2,0.881869270903582,0.0577321421601578,0.0751233231562269,5779.720577906,0.777678289790674,17,11914.53,"x14","x12","sin_deg(sigmoid(x1))",1,1,1,0.487403396146681,28
"505_tecator",240,125,"S3",2,0.998981690180642,0.00837040504664026,0.0117583552809144,555.822151519148,0.997752116559508,20,1201.77099999999,"x123","x124","x60",1,1,0.999999999991283,0.78566953131616,5883
"519_vinnie",380,3,"S3",2,0.8159062110706,0.0871099559910135,0.10878481282317,246.371650382327,0.653406822025825,1,430.572,"x2",NA,NA,1,NA,NA,0.127748304527852,0
"522_pm10",500,8,"S3",2,0.458773928310382,0.13107871696495,0.16908821251376,117.323604384941,0.191344749694473,4,632.767999999996,"x1","x1","x3",0.665230680410858,0.664661640566221,0.655429124192972,0.159611851945435,0
"523_analcatdata_neavote",100,3,"S3",2,0.947712341720228,0.089506298144226,0.142053162729853,63.9857508279837,0.881708315165739,2,412.148000000001,"x1","x2",NA,1,0.103906723472393,NA,0.174165595143352,0
"527_analcatdata_election2000",67,15,"S3",2,1,1.71559049646236e-17,2.26403331178019e-17,1799.13680017613,1,12,444.174999999988,"x2","x4","x6",1,1,1,0.563604691194534,31
"529_pollen",3848,5,"S3",2,0.892052233656446,0.0496788519262333,0.0632301285666017,3909.8170568415,0.79526645141792,5,2538.22100000001,"x1","x2","x4",1,1,1,0.279639616167561,1
