"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P4",20,TRUE,FALSE,FALSE,FALSE,5,0.824263289331439,0.824263289331439,0.00104058000314948,662.550565538788,0.999999883199909,5,NA,"troot(x3+((x6*x4)*x4))*sigmoid(x4)","x4","x6*x4",1,0.999999842017588,0.806772332326294
"P6",20,FALSE,FALSE,FALSE,FALSE,6,0.537691204692387,0.537691204692387,0.00166572630018722,680.945005460813,0.999999787676358,6,NA,"troot(x4*x4)","x7*(troot(x4)*troot(x4))","x9*(troot(x4)*troot(x4))",0.99999999999752,0.999385186705165,0.999385186705165
"P5",21,FALSE,FALSE,FALSE,FALSE,12,0.436327029415786,0.436327029415786,0.0774971089364823,593.88423524845,0.991025148579064,12,NA,"x4","troot(x4*x4)*(x4*x3)","x4*sigmoid(x6)",1,0.91763330439184,0.91763330439184
"P1",21,FALSE,FALSE,FALSE,FALSE,5,0.78956832380257,0.78956832380257,0.00131337541850666,663.635666479408,0.999999864847531,5,NA,"troot(x4*x4)","x4","troot(x4*x4)*x9",1,1,1
"P2",21,TRUE,FALSE,FALSE,FALSE,3,0.782114114595216,0.709485486126955,0.000897770852855923,687.881431327978,0.999999883976212,4,NA,"x4","troot(x4*(x6*x4))","x4*x7",0.999997574236684,0.999997574236684,0.995161402534323
"P3",21,FALSE,FALSE,FALSE,FALSE,6,0.501573864996699,0.501573864996699,0.00193076921420561,676.915399006157,0.999999704546451,6,NA,"troot(x4*x4)","x5","(troot(x4*x4)*x9)*(x7*x7)",0.999999999999999,0.999999217794703,0.999988617432653
"P4",21,FALSE,FALSE,FALSE,FALSE,9,0.538730609203127,0.538730609203127,0.00173672143176108,640.466600460847,0.99999973308088,9,NA,"(x9*troot(x4))*(x9*troot(x4))","troot(x4)*x4","sin_deg(troot(x4))*troot(x4)",1,1,1
"P6",21,FALSE,FALSE,FALSE,FALSE,7,0.396199168053531,0.396199168053531,0.00130748834068909,662.045767601899,0.99999983171419,7,NA,"troot(x4)*(x9*troot(x4))","x9*(troot(x4)*(x9*troot(x4)))","x1*x4",1,1,1
"P5",22,FALSE,TRUE,FALSE,FALSE,4,0.364050977227761,0.205063809670531,0.00139648798878578,695.117506684716,0.99999985830584,5,NA,"troot((x4*x4)*x9)","troot((x4*x4)*x7)*x6","x5*x5",0.999408914217362,0.99940527530346,0.909970462090243
"P1",22,FALSE,TRUE,FALSE,FALSE,6,0.302802266548156,0.186602703063401,0.00178491905142838,660.48434842038,0.999999631369053,7,NA,"(x9*troot(x4*(x9*x4)))*x7","troot(x4*(x9*x4))","x7",0.999999999999712,0.999999999999712,0.999895667050749
"P2",22,FALSE,FALSE,FALSE,FALSE,5,0.657085257273899,0.657085257273899,0.0016537930866932,696.692541424887,0.999999789496362,5,NA,"troot(x4*x4)","x9*troot(x4*x4)","troot(x4*x4)*x7",0.999999976344801,0.99999997624189,0.99999997624189
"P3",22,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917771980215262,683.955183587772,0.999999914599001,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",0.999991317570521,0.999991317570521,0.579246798848388
"P4",22,FALSE,FALSE,FALSE,FALSE,6,0.542395629426602,0.542395629426602,0.00153008001224343,682.51183271808,0.999999802490325,6,NA,"troot((x4*x4))","x5","x9*(troot(x4)*troot(x4))",0.999999999996475,0.999920595305454,0.999851747672958
"P6",22,FALSE,FALSE,FALSE,FALSE,5,0.658160135717974,0.658160135717974,0.001732280512087,684.082220386337,0.999999748295166,5,NA,"x5","x9*troot(x4*x4)","troot(x4*x4)*sigmoid(exp_dbl(x7))",1,1,0.999999999988273
"P5",23,FALSE,FALSE,FALSE,FALSE,11,0.803104678150568,0.803104678150568,0.0461144504079166,630.253150961932,0.996568936341937,11,NA,"troot(x4*x4)","x4*x4","x7*x4",1,1,1
"P1",23,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000826430795246326,687.684548542456,0.999999893483764,3,NA,"troot(x4*(x4*x6))","x4","x4*x6",0.980858912849951,0.980517262198659,0.974808975972443
"P2",23,FALSE,FALSE,FALSE,FALSE,7,0.456442102620634,0.456442102620634,0.00154130583108888,697.519928711664,0.999999802067826,7,NA,"troot(x4*x4)","x9*troot(x4*x4)","x7*troot(x4*x4)",0.99994036032511,0.99994036032511,0.999929572916824
"P3",23,TRUE,FALSE,FALSE,FALSE,2,0.581862395201627,0.372793592802441,0.00141900087485991,672.400418290715,0.999998753876526,3,NA,"troot(x4)*troot(x6*x4)","x4*x3","x9*(x4*x3)",0.999999999968627,0.982119623824796,0.777945240039807
"P4",23,FALSE,FALSE,FALSE,FALSE,4,0.48252037151739,0.48252037151739,0.00092402374873692,683.81122596715,0.999999911102426,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",0.999999999920481,0.999999999920481,0.522401936324681
"P6",23,FALSE,FALSE,FALSE,FALSE,7,0.456147168744321,0.456147168744321,0.00170907759423971,693.472443118555,0.999999639281117,7,NA,"x5","troot(x4*x4)","troot(x4*x4)*x9",0.998302809904197,0.996944935007536,0.996944935007536
"P5",24,FALSE,FALSE,FALSE,FALSE,13,0.387994999044777,0.387994999044777,0.00277758507348274,586.696263265579,0.999998079321116,13,NA,"x4","x4*x8","troot(x4)",1,1,1
"P1",24,FALSE,FALSE,FALSE,TRUE,7,0.858695204638324,0.838508959383752,0.00227388284076933,652.362521728814,0.999999270047608,8,NA,"x4","x9*x4","x9*(x7*x4)",1,1,1
"P2",24,TRUE,FALSE,FALSE,FALSE,1,0.999999656085019,0.999999312170039,0.000809164025927882,684.777371260963,0.999999909880198,2,NA,"troot(x4*x4)","troot(x6*(x4*x4))",NA,0.999999999995299,0.997406335194201,NA
"P3",24,TRUE,FALSE,FALSE,FALSE,3,0.417504696133308,0.223339594844411,0.00138836600423607,677.708491696212,0.999998874632438,4,NA,"troot((x6*x4)*x4)","x4*x3","x6*(x4*x3)",1,0.946512642836027,0.791736736486998
"P4",24,FALSE,FALSE,FALSE,FALSE,3,0.635474267278842,0.635474267278842,0.000972812506380137,683.748086912524,0.999999910697045,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x2",1,0.942672004270328,0.137744929289272
"P6",24,TRUE,FALSE,FALSE,FALSE,4,0.249060519770955,0.0613256497136934,0.0015465304855291,683.367275562542,0.999999748455636,5,NA,"troot((x4*x4)*x6)","(x9*troot((x4*x4)*x6))*x8","x5*(x9*troot((x8*x4)*x4))",0.918509822093659,0.918509822086363,0.91850953550119
"P5",25,FALSE,FALSE,FALSE,FALSE,9,0.554082569909292,0.554082569909292,0.0011377430137482,657.331718980192,0.999999872106565,9,NA,"troot((x6*x4)*(x6*x4))","x6","x4",0.999999993895756,0.999948495838345,0.959672437055903
"P1",25,TRUE,FALSE,FALSE,FALSE,4,0.582931600728402,0.478664500910502,0.000830267820377466,687.684548542456,0.999999899498399,5,NA,"troot(x6*(x4*x4))","x4","x6*x4",1,0.950935821968806,0.941716059186493
"P2",25,FALSE,FALSE,FALSE,FALSE,6,0.722924569929983,0.722924569929983,0.000990899628654648,673.815144424109,0.999999906120057,6,NA,"x5","x4","troot(x4*sin_deg(x6))*troot(x4)",0.60927424587454,0.573913724903154,0.534220306969428
"P3",25,FALSE,FALSE,FALSE,FALSE,4,0.446412420275273,0.446412420275273,0.000961334140237814,683.748086912524,0.99999991374318,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x5",1,1,0.278986310067402
"P4",25,TRUE,FALSE,FALSE,FALSE,2,0.450609372569801,0.175914058854702,0.000907992332492705,678.789916036664,0.999999883477492,3,NA,"x4*x2","troot(x6*x4)*troot(x4)","x5",0.999999999999294,0.999999999999294,0.359866946270532
"P6",25,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000916619106826879,683.955183587773,0.999999915567729,4,NA,"troot(x4*x4)*x6","troot(x4*x4)","x9",1,1,0.627672732213128
"P5",26,TRUE,FALSE,FALSE,FALSE,3,0.736887717752322,0.649183623669762,0.00082885169338803,687.881431327978,0.999999890368647,4,NA,"troot(x6*(x4*x4))","x4","x7*x4",1,0.997200659569154,0.552375636417707
"P1",26,TRUE,FALSE,FALSE,FALSE,4,0.568597962299242,0.460747452874053,0.000828015166275066,687.684548542456,0.999999895634456,5,NA,"x4","x6*x4","troot((x6*x4)*x4)",0.979118034360376,0.976563010438202,0.976554797028617
"P2",26,FALSE,FALSE,FALSE,FALSE,7,0.561964300399901,0.561964300399901,0.00122838875261396,685.368608555924,0.999999874269625,7,NA,"x6*troot((x4*x7)*x4)","troot((sigmoid(x9)*(x4*x9))*x4)","x5",0.825945812706601,0.825945812706601,0.825741086991933
"P3",26,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000913997861930952,683.955183587773,0.999999915364644,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.999973667489204,0.520189317839645
"P4",26,FALSE,FALSE,FALSE,FALSE,10,0.692737473546039,0.692737473546039,0.10393413555894,593.153328850937,0.981018002215519,10,NA,"x9","x9*troot(troot(x4)*(x4*troot(x4)))","x5*x4",0.999999986678441,0.999965875074676,0.999965875074676
"P6",26,FALSE,FALSE,FALSE,FALSE,3,0.641499520354309,0.641499520354309,0.00104078045391787,643.953055629763,0.999999850342588,3,NA,"(troot(x6*x4)*troot(x6*x4))*x6","troot(x6*x4)*troot(x6*x4)","x6",0.985627344417834,0.985627344417834,0.969513209060678
"P5",27,FALSE,FALSE,FALSE,FALSE,14,0.591928370478706,0.591928370478706,0.0125544587543349,597.901635533052,0.999841842559218,14,NA,"troot(x4)","x4","troot(troot(x4))",1,1,1
"P1",27,FALSE,FALSE,FALSE,FALSE,8,0.400087866558945,0.400087866558945,0.00160920800769996,680.47223224243,0.999999786187856,8,NA,"troot(x4*((x4*x7)*x7))","troot(x4*x4)","x5",1,0.99999994867419,0.999995624997769
"P2",27,FALSE,FALSE,FALSE,FALSE,6,0.528505439186456,0.528505439186456,0.0017393069643213,694.413008035452,0.999999793314227,6,NA,"troot(x4*x4)","troot(x4*x4)*x9","x7*troot(x4*x4)",0.999999993850992,0.999975128971341,0.9999653537322
"P3",27,FALSE,FALSE,FALSE,FALSE,7,0.691198602427724,0.691198602427724,0.00104253895502779,649.397181131705,0.999999910675695,7,NA,"x4*x6","x7*(x4*x6)","x4",1,1,1
"P4",27,TRUE,FALSE,FALSE,FALSE,2,0.714245590304553,0.571368414244959,0.000848897129879125,670.019790325037,0.999999913803192,3,NA,"troot((sigmoid(x6)*x4)*(x6*x4))","troot(x4)*troot(x4)","x5",1,1,0.371476711821117
"P6",27,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.00091770863087731,673.695386157929,0.999999914597508,4,NA,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x9",1,1,0.581804068667657
"P5",28,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000878468490992417,687.684548542454,0.999999891823762,4,NA,"troot((x4*x6)*x4)","x4","x6*x4",0.980856475454522,0.962491494674603,0.955199677089995
"P1",28,FALSE,FALSE,FALSE,FALSE,8,0.398729398482114,0.398729398482114,0.00152907167851212,697.519928711665,0.999999804191269,8,NA,"troot(x4*x4)*x9","troot(x4*x4)*x7","troot(x4*x4)",0.999998442938569,0.999998442938569,0.999998442938569
"P2",28,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000918330500054061,683.955183587773,0.999999914589581,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",0.999999071364135,0.999999071364135,0.581261270149626
"P3",28,FALSE,FALSE,FALSE,FALSE,11,0.526748979159569,0.526748979159569,0.0101422654162753,587.6629018297,0.999858146858194,11,NA,"x4","x6*x4","troot(x4)",1,1,0.999999999997499
"P4",28,TRUE,FALSE,FALSE,FALSE,6,0.592439319372247,0.524512539267622,0.000897373169119112,707.349365390883,0.999999879580777,7,NA,"exp_dbl(x8*x4)","x8*x4","troot(x4*(x6*x4))",1.00001243024387,0.999984745828513,0.999984745828513
"P6",28,FALSE,FALSE,FALSE,FALSE,9,0.64073017854118,0.64073017854118,0.00133288335671643,616.800152557891,0.99999978662179,9,NA,"troot(x4)","x4","troot(x4)*x4",1,1,1
"P5",29,TRUE,FALSE,FALSE,FALSE,3,0.727559047482245,0.636745396642993,0.000814434119227866,687.881431327978,0.999999897678361,4,NA,"troot(x6*(x4*x4))","x4","x4*x7",1,0.959114075199415,0.955875017344637
"P1",29,FALSE,FALSE,FALSE,FALSE,7,0.429874719292665,0.429874719292665,0.00187374991689803,678.219822822551,0.999999788728728,7,NA,"troot(x4*x4)","troot(x4*x4)*x9","troot(x4*x4)*(x9*x7)",1,1,0.999792607314523
"P2",29,FALSE,FALSE,FALSE,FALSE,5,0.592301457853856,0.592301457853856,0.0016714879065269,690.002846213335,0.999999771555577,5,NA,"troot(x4*x4)","x9*troot(x4*x4)","x7*troot(x4*x4)",0.987474324571767,0.987474324571767,0.987474323997811
"P3",29,FALSE,FALSE,FALSE,FALSE,7,0.174799124793016,0.174799124793016,0.00221704834413855,635.252348574825,0.999999392102951,7,NA,"x8*troot(x4*x4)","troot(x4*x4)","x5",1,1,0.999999999893447
"P4",29,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000914476744811438,683.955183587773,0.999999914876668,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.999999999999999,0.5780600872362
"P6",29,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000916356397841748,683.955183587773,0.999999914882412,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.996637110277925,0.552082734546645
"P5",30,FALSE,FALSE,FALSE,FALSE,14,0.587540020617622,0.587540020617622,0.0858973361714671,590.511382298508,0.987607642608085,14,NA,"troot(x4*x4)","x4","x4*(x10*x4)",1,0.839311781892624,0.824755619206828
"P1",30,TRUE,FALSE,FALSE,FALSE,3,0.736887717752322,0.649183623669762,0.000824846991235728,687.881431327978,0.99999989226635,4,NA,"troot(x4*(x6*x4))","x4","x7*x4",1,0.989459550630114,0.547850537712365
"P2",30,FALSE,FALSE,FALSE,FALSE,5,0.358243645301953,0.358243645301953,0.000909817072752495,683.955183587772,0.999999915455891,5,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.999999999767251,0.529296347366283
"P3",30,FALSE,FALSE,FALSE,FALSE,14,0.604979842234451,0.604979842234451,0.157022649256537,611.750812769313,0.957475797926412,14,NA,"x4*x4","x4","x7",1,1,1
"P4",30,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000894379990084494,687.684548542455,0.999999884447066,4,NA,"x4*x6","troot(x4*(x4*x6))","x4",1,1,0.999999999994315
"P6",30,FALSE,FALSE,FALSE,FALSE,3,0.64150431355363,0.64150431355363,0.000993288642742512,683.748086912524,0.999999907700715,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x6",0.999999999985008,0.999806169888411,0.108410409366264
