"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",17,FALSE,FALSE,FALSE,FALSE,15,0.469728353749624,0.469728353749624,0.0395114843439026,0.277026629106059,598.754120200078,0.997406987138639,15,2503.05900000001,"x4*x3","exp_dbl(troot(x4))*x6","x6",1,1,1
"S2",17,FALSE,FALSE,FALSE,FALSE,5,0.657085257273899,0.657085257273899,0.0016544104210788,0.00249606172649252,696.692541424994,0.99999978949022,5,2307.65999999997,"x7*troot(x4*x4)","x9*troot(x4*x4)","troot(x4*x4)",1,1,1
"S3",17,FALSE,FALSE,FALSE,FALSE,6,0.542395629426602,0.542395629426602,0.00153015804698315,0.00241789075408081,697.901528862919,0.999999802469126,6,2293.80700000003,"troot(x4*x4)*x9","x5","troot(x4*x4)",1,1,1
"S4",17,FALSE,TRUE,FALSE,FALSE,5,0.352869706992385,0.223443718899525,0.00144993995065625,0.00205066875203875,682.754852351752,0.99999985791355,6,2586.42100000003,"(x6*(x9*(troot(x4)*troot(x4))))*x7","troot(x9*(x4*x4))","x8*(x5*x5)",1,1,0.669581147319737
"S5",17,FALSE,FALSE,FALSE,FALSE,15,0.172846436645346,0.172846436645346,339.287180339541,2485.8764945636,283.116137458849,-208794.306317178,15,2317.83499999996,"(x2*x8)*(x6*x4)","x4","((x6*x4)*(x5*x4))*sin_deg(x4)",1,1,1
"S6",17,FALSE,FALSE,FALSE,FALSE,4,0.485227390491439,0.485227390491439,0.000923295247062579,0.00161861607441752,683.81122596715,0.999999911478384,4,2289.16999999998,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,1,0.483296565315651
"S1",18,FALSE,TRUE,FALSE,FALSE,9,0.470020637926968,0.411134081312555,0.0027835803859621,0.0106462728191199,700.702517994509,0.999996170369987,10,2405.89799999999,"(x4*x8)*x5","troot(x4*(x9*x4))","troot(x4*x4)",1,1,1
"S2",18,FALSE,FALSE,FALSE,FALSE,6,0.537259187615972,0.537259187615972,0.00165208067648123,0.00249449486869122,680.945005460818,0.999999789754424,6,2341.16999999998,"x9*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x7*(troot(x4)*troot(x4))",1,0.999999968129291,0.999990904304248
"S3",18,FALSE,FALSE,FALSE,FALSE,9,0.572867388988978,0.572867388988978,0.0737084566089378,0.398379817507129,213.272392349607,0.994637635978442,9,2514.81,"x4","x10*x4","sin_deg(troot(x4))",1,1,1
"S4",18,TRUE,FALSE,FALSE,FALSE,3,0.729618040841672,0.639490721122229,0.000829638148528435,0.00180529249990808,687.881431327977,0.999999889882386,4,2172.22999999998,"troot(x4*(x6*x4))","x4*x7","x4",1,1,1
"S5",18,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000919571623661409,0.00159090720604771,673.695386157929,0.999999914483221,4,2115.81200000003,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x9",1,1,0.582271192552045
"S6",18,FALSE,TRUE,FALSE,FALSE,4,0.364149722656754,0.205187241456772,0.00213708444565175,0.00413008362202303,686.100482647319,0.999999423659252,5,2241.973,"troot(x9*(x4*x4))","troot(x9*(x4*x4))*x6","x7",1,1,0.999977732574084
"S1",19,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917714611853092,0.00158985168066099,673.695386157929,0.99999991459666,4,2279.47899999999,"x6*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x9",1,1,0.581536642481471
"S2",19,TRUE,FALSE,FALSE,FALSE,4,0.824263290370864,0.78032911296358,0.00111454401086153,0.00197369163092297,690.240715647426,0.9999998683805,5,2348.28999999998,"troot((x6*x4)*x4)","x4","x6*x4",1,0.999998967920401,0.905828756085344
"S3",19,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917686315852979,0.0015898070616227,673.695386157928,0.999999914601453,4,2193.12400000001,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x9",1,1,0.58155414471883
"S4",19,FALSE,FALSE,FALSE,FALSE,6,0.543291565763375,0.543291565763375,0.00151983303017332,0.00237378211637129,682.130232566893,0.999999809610347,6,2338.375,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x9","(troot(x4)*troot(x4))*x7",1,1,1
"S5",19,FALSE,FALSE,FALSE,FALSE,15,0.593008056202851,0.593008056202851,5.18918544788969,38.1149788325105,581.110987215044,-48.0854754164983,15,2293.58500000002,"x4*x3","troot(troot(x4))","x4",1,1,1
"S6",19,FALSE,FALSE,FALSE,TRUE,7,0.352429071406464,0.259919092833055,0.00671798256493123,0.0417321862087544,639.597814002704,0.999941155766663,8,2614.70899999997,"x7*x7","troot(x4*(x4*sigmoid(x6)))*x7","x6*troot(x4*(x4*x7))",1,1,1
