"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S2",3,FALSE,FALSE,FALSE,FALSE,4,0.308165274131008,0.308165274131008,0.0698984130870727,0.251278750694731,-99.877214903911,0.997866595709251,4,1065.60999999999,"x3*x4","troot(x4*x4)","x6",1,1,0.179830905431941
"S3",3,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0389376780959763,0.0601937160518056,-96.7669448270559,0.999877576738225,3,982.538,"troot(x4*x4)","x4*x2","x6",1,0.992477539941406,0.226472186756564
"S4",3,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.092859433533351,0.341440182487872,-99.5125191073178,0.996060955423279,3,1050.41399999999,"x4","troot(x4)*x4","x4*x10",1,1,0.999978558294682
"S5",3,FALSE,FALSE,FALSE,FALSE,4,0.83962946680359,0.83962946680359,0.0622266937023926,0.189471486619885,-99.877214903911,0.998787031950973,4,958.917000000016,"troot(x4*x4)","x4*x3","x4",1,0.713257270531322,0.398078716740297
"S6",3,FALSE,FALSE,FALSE,FALSE,4,0.568021232906383,0.568021232906383,0.0708883412572546,0.245193737905502,-105.007113618834,0.997968670457818,4,1049.63899999997,"troot(x4)*troot(x4)","x4*x3","x2",1,1,0.18281400790764
"S1",4,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389873296757082,0.0612924274518598,-96.7669448270559,0.999873066785261,2,969.25,"troot(x4*x4)","x2*x4",NA,1,0.999999461090864,NA
"S2",4,FALSE,FALSE,FALSE,FALSE,4,0.720245756702868,0.720245756702868,0.0931444985803334,0.339677896700656,-99.5125191073179,0.996101511915249,4,994.370999999985,"x4","x10*x4","troot(x4)*x4",1,1,1
"S3",4,FALSE,TRUE,FALSE,FALSE,3,0.465279495784667,0.287039445227329,0.0457299388988985,0.106530778856574,-101.747721285537,0.999616547264539,4,930.348000000056,"troot(x4*(x4*x9))","x8*x4","x4",1,0.769857213690056,0.200587207804729
"S4",4,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0386786632031762,0.058165071303078,-96.7669448270558,0.999885689489175,2,1022.83099999995,"troot(x4*x4)","x2*x4",NA,0.998595529532878,0.966579639760782,NA
"S5",4,FALSE,FALSE,FALSE,FALSE,4,0.480138901792561,0.480138901792561,0.0365844539777409,0.051547575322032,-100.723720798733,0.999910220306244,4,917.120999999985,"troot(x4*x4)","x8*x4","x4",1,0.874902743332543,0.64068311115401
"S6",4,FALSE,FALSE,FALSE,FALSE,5,0.656607023016471,0.656607023016471,0.0614165905515026,0.199509105336305,-99.877214903911,0.998655109028519,5,1004.56400000001,"troot(x4*x4)","x4*x3","x4",0.999999926162505,0.776089097313294,0.345950515901367
"S1",5,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321560531471885,0.0329981356202269,-94.5244319535552,0.999963209097441,1,908.108000000007,"troot((x6*x4)*x4)",NA,NA,1,NA,NA
"S2",5,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446219855666385,0.0763175297943769,-94.3406692127019,0.999803206728423,1,1033.79500000004,"troot(x7*(x4*x4))",NA,NA,0.999996699433391,NA,NA
"S3",5,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.0694350965062065,0.24291672175967,-99.877214903911,0.998006223563564,3,1042.44400000002,"troot(x4*x4)","x4*x3","x4",1,1,0.155669003303437
"S4",5,FALSE,FALSE,FALSE,FALSE,5,0.784804765293415,0.784804765293415,0.0896869995872939,0.340761936079887,-103.889409415143,0.996076589138691,5,1101.63,"troot(x4)","x4","x4*x4",0.9999999999991,0.999999991198107,0.999999967133283
"S5",5,FALSE,FALSE,FALSE,TRUE,1,0.502210167435913,0.00442141345149907,0.0453756968563176,0.0796011980615388,-94.3406692127019,0.999785907800284,2,970.64499999996,"troot((x4*x7)*x4)","x10",NA,1,0.218544037743332,NA
"S6",5,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389617381546173,0.0601857304585071,-101.896843541979,0.99987760921861,2,1017.76000000001,"troot(x4)*troot(x4)","x2*x4",NA,0.999999997093654,0.999999019121744,NA
"S1",6,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322849510442124,0.0332349960835615,-94.5244319535552,0.999962679031987,1,884.413,"troot((x4*x6)*x4)",NA,NA,1,NA,NA
"S2",6,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389689628850583,0.0602318503356102,-96.7669448270558,0.999877421572453,2,1033.46999999997,"troot(x4*x4)","x2*x4",NA,0.999884300413221,0.989884690850861,NA
"S3",6,FALSE,FALSE,FALSE,FALSE,3,0.284002128515961,0.284002128515961,0.037036051753063,0.0508696410766299,-101.896843541979,0.999912566274743,3,992.709000000032,"troot(x4)*troot(x4)","x2*x4","x3",1,0.953234247323216,0.112877045569577
"S4",6,FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.0361173272076776,0.0527626865581445,-100.723720798733,0.999905937733896,3,1074.40600000002,"troot(x4*x4)","x4*x8","x4",0.999999999999428,0.999999999999427,0.687728876455161
"S5",6,FALSE,FALSE,FALSE,FALSE,4,0.839629366738208,0.839629366738208,0.0623979442878211,0.187885729629791,-99.877214903911,0.998807250543964,4,899.551000000036,"troot(x4*x4)","x4*x3","x4",0.999998418471751,0.704713873117233,0.42081472797055
"S6",6,FALSE,FALSE,FALSE,FALSE,5,0.557482027171021,0.557482027171021,0.0955649370147233,0.344712511794815,-99.5125191073179,0.995985090781625,5,1088.12599999999,"x4","x10*x4","troot(x4)*x4",1,1,1
"S1",7,FALSE,FALSE,FALSE,FALSE,3,0.284002128515961,0.284002128515961,0.0389958437162432,0.0600052716253331,-96.7669448270558,0.999878342062948,3,921.777999999991,"x2*x4","troot(x4*x4)","x3",0.999581242431462,0.999580781418634,0.105449920120276
"S2",7,FALSE,FALSE,FALSE,FALSE,4,0.469801946669097,0.469801946669097,0.0338098778053813,0.0506489766578113,-105.853619513656,0.999913323176725,4,1122.62799999997,"x8*x4","troot(x4)*troot(x4)","x4",1,0.998643958069113,0.671867943139142
"S3",7,FALSE,FALSE,FALSE,FALSE,4,0.262715586591847,0.262715586591847,0.0404708267763452,0.0632330906774808,-96.7669448270558,0.999864901522414,4,1058.74599999998,"troot(x4*x4)","x4*x2","x2",1,0.999999999999951,0.205022008824074
"S4",7,FALSE,FALSE,FALSE,FALSE,5,0.770989547355953,0.770989547355953,0.0915852025012136,0.329034458818199,-103.889409415143,0.996341994102496,5,1048.47400000005,"x4*x4","x4*x10","x4",0.99999999999824,0.99999997328227,0.999972324024111
"S5",7,FALSE,FALSE,FALSE,FALSE,4,0.736887645860214,0.736887645860214,0.0401451699735829,0.0594404456315138,-100.717970320674,0.999880621601249,4,973.163,"troot(x4*x4)","x4","x8*x4",0.999999999999976,0.837365772579734,0.579680580379787
"S6",7,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.093100747458241,0.341666320934921,-99.5125191073179,0.996055735976648,3,1044.16000000003,"x10*x4","x4","x4*troot(x4)",0.999999999998977,0.999999999992033,0.999999999889784
"S1",8,TRUE,FALSE,FALSE,TRUE,0,0.999999460710163,NA,0.0362310004994758,0.0464157481501983,-94.3406692127019,0.999927206542811,2,894.638000000035,"troot(x4*(x4*x7))","troot(x4*(x4*x6))",NA,0.565324258454885,0.434675741546191,NA
"S2",8,FALSE,FALSE,FALSE,FALSE,3,0.284002128515961,0.284002128515961,0.0384333195314538,0.0600171560731027,-96.7669448270558,0.99987829386783,3,1088.34599999996,"troot(x4*x4)","x2*x4","x3",0.999999999999903,0.999945955366716,0.113826796543206
"S3",8,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389614807320643,0.0601842086067016,-96.7669448270558,0.99987761540806,2,914.781000000017,"troot(x4*x4)","x4*x2",NA,1,0.999999950985314,NA
"S4",8,FALSE,FALSE,FALSE,FALSE,6,0.67609181529471,0.67609181529471,0.0466426131823284,0.116607046588279,-105.600172438492,0.999540578593226,6,1035.266,"x8*x4","x4","x4*x4",0.999999814075404,0.774117130487279,0.723966748793565
"S5",8,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.031143865589079,0.0330496526077567,-99.6543306684783,0.999963094131189,1,955.489999999991,"troot(x4)*troot(x6*x4)",NA,NA,1,NA,NA
"S6",8,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0387059331473377,0.0590727056574668,-96.7669448270558,0.999882094147768,2,1013.32199999999,"troot(x4*x4)","x2*x4",NA,0.999915420759837,0.995333764641738,NA
"S1",9,TRUE,FALSE,FALSE,FALSE,2,0.665760237047183,0.498640355570775,0.0310744815714956,0.0345690799899837,-94.5244319535552,0.999959622699601,3,955.146999999997,"troot(x4*(x6*x4))","x10","x4",0.997929346719258,0.306956296982176,0.119086127636254
"S2",9,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0313471943089814,0.034030397238425,-94.5244319535552,0.999960871277122,2,1113.00599999999,"troot((x4*x4)*x6)","x10",NA,1,0.265697679820926,NA
"S3",9,FALSE,FALSE,FALSE,FALSE,3,0.381478412441251,0.381478412441251,0.0387906948628203,0.0598920700377675,-101.896843541979,0.999878800652027,3,911.715000000026,"troot((x4*x4))","x2*x4","x7",1,1,0.153712550811021
"S4",9,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0376447880367776,0.0524016732164097,-96.7669448270558,0.999907220517707,2,1019.37700000004,"troot(x4*x4)","x2*x4",NA,1,0.960719520142456,NA
"S5",9,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0390371049861549,0.0601685314586144,-96.7669448270558,0.999877679158719,2,987.296000000031,"x2*x4","troot(x4*x4)",NA,1,0.999999987377922,NA
"S6",9,FALSE,FALSE,FALSE,FALSE,4,0.720245756702868,0.720245756702868,0.0931464607614235,0.339683798904761,-99.5125191073178,0.99610137643471,4,1033.68000000005,"x4","troot(x4)*x4","x10*x4",1,1,0.999999999999994
"S1",10,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0314443278714146,0.0328040119303302,-94.5244319535552,0.999963640696254,2,967.956000000006,"troot(x4*(x6*x4))","x6",NA,0.997807131996565,0.110568232672268,NA
"S2",10,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.0709071312698186,0.251715186174455,-99.877214903911,0.99785917843333,3,1105.255,"troot(x4*x4)","x4*x3","x4",1,0.998547877326272,0.143041800118412
"S3",10,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0386102870188974,0.0587967913112135,-101.896843541979,0.999883192995075,2,1006.52900000004,"troot(x4)*troot(x4)","x4*x2",NA,0.999995026386622,0.982340821743431,NA
"S4",10,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389613506688896,0.0601830468767914,-96.7669448270558,0.99987762013277,2,1053.22899999999,"x4*x2","troot(x4*x4)",NA,0.999986227378024,0.999912786601199,NA
"S5",10,FALSE,FALSE,FALSE,FALSE,4,0.790268183929891,0.790268183929891,0.0563027676003314,0.144194525934118,-104.667556857871,0.999297479206873,4,983.085999999952,"x4*x4","x4","x2*x4",1,0.9999999999969,0.999999998755465
"S6",10,FALSE,TRUE,FALSE,FALSE,3,0.575250870408183,0.433667944725349,0.033351925298664,0.0374299306085319,-101.881380727833,0.999952663114564,4,1052.81299999997,"troot((x9*x4)*x4)","x3*x4","x4",1,0.756065466789619,0.225424700231244
"S1",11,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389764941350566,0.0602004158826959,-96.7669448270559,0.999877549484191,2,943.832999999984,"troot(x4*x4)","x4*x2",NA,1,0.999991868838478,NA
"S2",11,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0369491764300338,0.0483011570387723,-96.7669448270558,0.999921172690368,2,1049.217,"troot(x4*x4)","x4*x2",NA,0.999999997702289,0.945211881191207,NA
"S3",11,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389875516396279,0.0612890079262114,-96.7669448270558,0.999873080948162,2,895.089999999967,"x4*x2","troot(x4*x4)",NA,1,0.999999999999352,NA
"S4",11,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.043852090104139,0.0769831066284149,-94.3406692127019,0.999799759232262,2,965.454000000027,"troot(x4*(x4*x7))","x4",NA,0.999999288685659,0.147802517888688,NA
"S5",11,FALSE,FALSE,FALSE,FALSE,5,0.195075918847076,0.195075918847076,0.0390060683197849,0.0624903531961376,-96.7669448270558,0.999868056623262,5,987.012999999977,"troot(x4*x4)","x4*x2","x2",1,0.999999999999915,0.23530540313053
